Wavelength_nm	Reactant_normalized	PSS_normalized_to_reactant	Reactant_reconstructed_M-1_cm-1	PSS_reconstructed_M-1_cm-1	Product_epsilon_M-1_cm-1	Product_epsilon_raw_M-1_cm-1	Product_lower_nonnegative_M-1_cm-1	Product_upper_nonnegative_M-1_cm-1	Product_error_lower_M-1_cm-1	Product_error_upper_M-1_cm-1
4.34000000e+02	2.34548783e-02	3.11916901e-02	5.38325346e+02	7.15897017e+02	1.34546930e+03	1.34546930e+03	1.29727167e+03	1.39774447e+03	4.81976316e+01	5.22751658e+01
4.34100000e+02	2.35119822e-02	3.12282755e-02	5.39635969e+02	7.16736708e+02	1.34463932e+03	1.34463932e+03	1.29654213e+03	1.39680324e+03	4.80971925e+01	5.21639128e+01
4.34200000e+02	2.35734495e-02	3.12628485e-02	5.41046737e+02	7.17530209e+02	1.34324434e+03	1.34324434e+03	1.29528187e+03	1.39525936e+03	4.79624727e+01	5.20150189e+01
4.34300000e+02	2.36385369e-02	3.12949195e-02	5.42540593e+02	7.18266289e+02	1.34129376e+03	1.34129376e+03	1.29349905e+03	1.39312361e+03	4.77947054e+01	5.18298510e+01
4.34400000e+02	2.37062801e-02	3.13240334e-02	5.44095402e+02	7.18934496e+02	1.33881856e+03	1.33881856e+03	1.29122207e+03	1.39042983e+03	4.75964866e+01	5.16112733e+01
4.34500000e+02	2.37757281e-02	3.13497199e-02	5.45689340e+02	7.19524041e+02	1.33584707e+03	1.33584707e+03	1.28847682e+03	1.38720906e+03	4.73702588e+01	5.13619819e+01
4.34600000e+02	2.38458826e-02	3.13718711e-02	5.47299494e+02	7.20032445e+02	1.33244927e+03	1.33244927e+03	1.28532855e+03	1.38353642e+03	4.71207194e+01	5.10871433e+01
4.34700000e+02	2.39150096e-02	3.13937861e-02	5.48886065e+02	7.20535428e+02	1.32911044e+03	1.32911044e+03	1.28223512e+03	1.37992731e+03	4.68753231e+01	5.08168648e+01
4.34800000e+02	2.39810701e-02	3.14170216e-02	5.50402253e+02	7.21068718e+02	1.32615891e+03	1.32615891e+03	1.27950541e+03	1.37673139e+03	4.66535004e+01	5.05724721e+01
4.34900000e+02	2.40433222e-02	3.14414076e-02	5.51831034e+02	7.21628415e+02	1.32363731e+03	1.32363731e+03	1.27717907e+03	1.37399457e+03	4.64582450e+01	5.03572601e+01
4.35000000e+02	2.41010223e-02	3.14668009e-02	5.53155339e+02	7.22211229e+02	1.32159120e+03	1.32159120e+03	1.27529849e+03	1.37176590e+03	4.62927085e+01	5.01746970e+01
4.35100000e+02	2.41534248e-02	3.14930848e-02	5.54358057e+02	7.22814486e+02	1.32006910e+03	1.32006910e+03	1.27390890e+03	1.37009752e+03	4.61602010e+01	5.00284241e+01
4.35200000e+02	2.41991970e-02	3.15190360e-02	5.55408601e+02	7.23410106e+02	1.31905181e+03	1.31905181e+03	1.27299079e+03	1.36897060e+03	4.60610207e+01	4.99187976e+01
4.35300000e+02	2.42344129e-02	3.15415891e-02	5.56216858e+02	7.23927734e+02	1.31853902e+03	1.31853902e+03	1.27253999e+03	1.36838915e+03	4.59990302e+01	4.98501334e+01
4.35400000e+02	2.42558875e-02	3.15595152e-02	5.56709734e+02	7.24339165e+02	1.31866169e+03	1.31866169e+03	1.27267737e+03	1.36849525e+03	4.59843224e+01	4.98335554e+01
4.35500000e+02	2.42634179e-02	3.15723704e-02	5.56882568e+02	7.24634210e+02	1.31939003e+03	1.31939003e+03	1.27337452e+03	1.36925759e+03	4.60155169e+01	4.98675562e+01
4.35600000e+02	2.42567498e-02	3.15797036e-02	5.56729523e+02	7.24802520e+02	1.32069769e+03	1.32069769e+03	1.27460622e+03	1.37064858e+03	4.60914679e+01	4.99508864e+01
4.35700000e+02	2.42355770e-02	3.15810571e-02	5.56243577e+02	7.24833585e+02	1.32256180e+03	1.32256180e+03	1.27635053e+03	1.37264435e+03	4.62112642e+01	5.00825547e+01
4.35800000e+02	2.42064699e-02	3.15777979e-02	5.55575523e+02	7.24758780e+02	1.32459033e+03	1.32459033e+03	1.27824271e+03	1.37482286e+03	4.63476208e+01	5.02325339e+01
4.35900000e+02	2.41784198e-02	3.15691289e-02	5.54931731e+02	7.24559815e+02	1.32596848e+03	1.32596848e+03	1.27952004e+03	1.37631204e+03	4.64484343e+01	5.03435619e+01
4.36000000e+02	2.41541263e-02	3.15545448e-02	5.54374158e+02	7.24225085e+02	1.32642383e+03	1.32642383e+03	1.27992724e+03	1.37682066e+03	4.64965879e+01	5.03968326e+01
4.36100000e+02	2.41346816e-02	3.15348471e-02	5.53927873e+02	7.23772993e+02	1.32595115e+03	1.32595115e+03	1.27946042e+03	1.37634198e+03	4.64907247e+01	5.03908360e+01
4.36200000e+02	2.41212475e-02	3.15108265e-02	5.53619539e+02	7.23221684e+02	1.32453838e+03	1.32453838e+03	1.27810932e+03	1.37486197e+03	4.64290576e+01	5.03235895e+01
4.36300000e+02	2.41150550e-02	3.14832623e-02	5.53477413e+02	7.22589044e+02	1.32216665e+03	1.32216665e+03	1.27585728e+03	1.37235928e+03	4.63093692e+01	5.01926376e+01
4.36400000e+02	2.41091040e-02	3.14506604e-02	5.53340827e+02	7.21840779e+02	1.31924970e+03	1.31924970e+03	1.27308918e+03	1.36927945e+03	4.61605220e+01	5.00297445e+01
4.36500000e+02	2.41003010e-02	3.14135605e-02	5.53138786e+02	7.20989282e+02	1.31609559e+03	1.31609559e+03	1.27009368e+03	1.36595181e+03	4.60019119e+01	4.98562212e+01
4.36600000e+02	2.40881781e-02	3.13721041e-02	5.52860546e+02	7.20037792e+02	1.31275712e+03	1.31275712e+03	1.26692032e+03	1.36243277e+03	4.58368027e+01	4.96756523e+01
4.36700000e+02	2.40723840e-02	3.13262930e-02	5.52498046e+02	7.18986358e+02	1.30926310e+03	1.30926310e+03	1.26359603e+03	1.35875320e+03	4.56670694e+01	4.94900992e+01
4.36800000e+02	2.40525561e-02	3.12761058e-02	5.52042966e+02	7.17834486e+02	1.30564078e+03	1.30564078e+03	1.26014627e+03	1.35494233e+03	4.54945155e+01	4.93015450e+01
4.36900000e+02	2.40284005e-02	3.12216785e-02	5.51488559e+02	7.16585295e+02	1.30192827e+03	1.30192827e+03	1.25660682e+03	1.35104080e+03	4.53214527e+01	4.91125281e+01
4.37000000e+02	2.40019373e-02	3.11695918e-02	5.50881188e+02	7.15389826e+02	1.29864772e+03	1.29864772e+03	1.25347414e+03	1.34759887e+03	4.51735828e+01	4.89511538e+01
4.37100000e+02	2.39720352e-02	3.11257878e-02	5.50194888e+02	7.14384456e+02	1.29651111e+03	1.29651111e+03	1.25142132e+03	1.34537114e+03	4.50897891e+01	4.88600334e+01
4.37200000e+02	2.39391002e-02	3.10901039e-02	5.49438981e+02	7.13565456e+02	1.29546842e+03	1.29546842e+03	1.25040140e+03	1.34430423e+03	4.50670175e+01	4.88358130e+01
4.37300000e+02	2.39035336e-02	3.10624456e-02	5.48622672e+02	7.12930658e+02	1.29547715e+03	1.29547715e+03	1.25037453e+03	1.34435273e+03	4.51026176e+01	4.88755811e+01
4.37400000e+02	2.38657314e-02	3.10427868e-02	5.47755055e+02	7.12479457e+02	1.29650234e+03	1.29650234e+03	1.25130800e+03	1.34547921e+03	4.51943429e+01	4.89768685e+01
4.37500000e+02	2.38278025e-02	3.10304786e-02	5.46884527e+02	7.12196965e+02	1.29830470e+03	1.29830470e+03	1.25297728e+03	1.34742815e+03	4.53274179e+01	4.91234463e+01
4.37600000e+02	2.37969459e-02	3.10220459e-02	5.46176322e+02	7.12003422e+02	1.29993586e+03	1.29993586e+03	1.25449144e+03	1.34918814e+03	4.54444247e+01	4.92522712e+01
4.37700000e+02	2.37772995e-02	3.10148291e-02	5.45725405e+02	7.11837784e+02	1.30078167e+03	1.30078167e+03	1.25527297e+03	1.35010477e+03	4.55086987e+01	4.93230961e+01
4.37800000e+02	2.37696046e-02	3.10094096e-02	5.45548796e+02	7.11713400e+02	1.30084245e+03	1.30084245e+03	1.25532293e+03	1.35017757e+03	4.55195245e+01	4.93351211e+01
4.37900000e+02	2.37746820e-02	3.10063835e-02	5.45665331e+02	7.11643947e+02	1.30011358e+03	1.30011358e+03	1.25463774e+03	1.34940076e+03	4.54758465e+01	4.92871723e+01
4.38000000e+02	2.37934315e-02	3.10063610e-02	5.46095660e+02	7.11643429e+02	1.29858552e+03	1.29858552e+03	1.25320925e+03	1.34776322e+03	4.53762690e+01	4.91777014e+01
4.38100000e+02	2.38195671e-02	3.10076656e-02	5.46695513e+02	7.11673372e+02	1.29659487e+03	1.29659487e+03	1.25135001e+03	1.34562807e+03	4.52448575e+01	4.90332031e+01
4.38200000e+02	2.38410458e-02	3.10054914e-02	5.47188482e+02	7.11623471e+02	1.29462025e+03	1.29462025e+03	1.24950135e+03	1.34351502e+03	4.51188965e+01	4.88947763e+01
4.38300000e+02	2.38540780e-02	3.09983009e-02	5.47487590e+02	7.11458438e+02	1.29280963e+03	1.29280963e+03	1.24779965e+03	1.34158483e+03	4.50099795e+01	4.87752013e+01
4.38400000e+02	2.38585843e-02	3.09867980e-02	5.47591017e+02	7.11194427e+02	1.29124288e+03	1.29124288e+03	1.24632046e+03	1.33992209e+03	4.49224213e+01	4.86792058e+01
4.38500000e+02	2.38543983e-02	3.09716293e-02	5.47494942e+02	7.10846283e+02	1.29000103e+03	1.29000103e+03	1.24514035e+03	1.33861271e+03	4.48606840e+01	4.86116803e+01
4.38600000e+02	2.38412664e-02	3.09533846e-02	5.47193546e+02	7.10427541e+02	1.28916625e+03	1.28916625e+03	1.24433687e+03	1.33774393e+03	4.48293770e+01	4.85776787e+01
4.38700000e+02	2.38258450e-02	3.09335676e-02	5.46839600e+02	7.09972710e+02	1.28835374e+03	1.28835374e+03	1.24355222e+03	1.33690124e+03	4.48015131e+01	4.85474982e+01
4.38800000e+02	2.38165848e-02	3.09191326e-02	5.46627065e+02	7.09641404e+02	1.28760134e+03	1.28760134e+03	1.24283058e+03	1.33611534e+03	4.47707510e+01	4.85140088e+01
4.38900000e+02	2.38147771e-02	3.09107306e-02	5.46585576e+02	7.09448565e+02	1.28687189e+03	1.28687189e+03	1.24213805e+03	1.33534552e+03	4.47338443e+01	4.84736267e+01
4.39000000e+02	2.38204992e-02	3.09075454e-02	5.46716905e+02	7.09375460e+02	1.28607398e+03	1.28607398e+03	1.24138811e+03	1.33449493e+03	4.46858667e+01	4.84209548e+01
4.39100000e+02	2.38338591e-02	3.09087740e-02	5.47023535e+02	7.09403658e+02	1.28511500e+03	1.28511500e+03	1.24049320e+03	1.33346550e+03	4.46218005e+01	4.83504950e+01
4.39200000e+02	2.38549961e-02	3.09136265e-02	5.47508662e+02	7.09515030e+02	1.28390124e+03	1.28390124e+03	1.23936471e+03	1.33215789e+03	4.45365364e+01	4.82566484e+01
4.39300000e+02	2.38783057e-02	3.09224772e-02	5.48043653e+02	7.09718168e+02	1.28292781e+03	1.28292781e+03	1.23846594e+03	1.33110218e+03	4.44618739e+01	4.81743657e+01
4.39400000e+02	2.39005984e-02	3.09345325e-02	5.48555305e+02	7.09994855e+02	1.28237144e+03	1.28237144e+03	1.23796110e+03	1.33048887e+03	4.44103385e+01	4.81174348e+01
4.39500000e+02	2.39214525e-02	3.09493421e-02	5.49033939e+02	7.10334758e+02	1.28221948e+03	1.28221948e+03	1.23783780e+03	1.33030506e+03	4.43816757e+01	4.80855864e+01
4.39600000e+02	2.39404169e-02	3.09664747e-02	5.49469200e+02	7.10727978e+02	1.28246365e+03	1.28246365e+03	1.23808775e+03	1.33054248e+03	4.43758923e+01	4.80788376e+01
4.39700000e+02	2.39570108e-02	3.09855181e-02	5.49850057e+02	7.11165053e+02	1.28310004e+03	1.28310004e+03	1.23870679e+03	1.33119753e+03	4.43932559e+01	4.80974921e+01
4.39800000e+02	2.39710291e-02	3.10056677e-02	5.50171798e+02	7.11627516e+02	1.28406143e+03	1.28406143e+03	1.23963102e+03	1.33219930e+03	4.44304027e+01	4.81378702e+01
4.39900000e+02	2.39834332e-02	3.10230819e-02	5.50456490e+02	7.12027200e+02	1.28486881e+03	1.28486881e+03	1.24040783e+03	1.33303989e+03	4.44609752e+01	4.81710833e+01
4.40000000e+02	2.39942787e-02	3.10333342e-02	5.50705410e+02	7.12262506e+02	1.28505584e+03	1.28505584e+03	1.24059566e+03	1.33322582e+03	4.44601820e+01	4.81699774e+01
4.40100000e+02	2.40031745e-02	3.10368316e-02	5.50909584e+02	7.12342775e+02	1.28469682e+03	1.28469682e+03	1.24026447e+03	1.33283612e+03	4.44323495e+01	4.81392998e+01
4.40200000e+02	2.40097157e-02	3.10339368e-02	5.51059714e+02	7.12276336e+02	1.28386254e+03	1.28386254e+03	1.23948091e+03	1.33194615e+03	4.43816340e+01	4.80836113e+01
4.40300000e+02	2.40134833e-02	3.10249687e-02	5.51146187e+02	7.12070504e+02	1.28262036e+03	1.28262036e+03	1.23830834e+03	1.33062764e+03	4.43120216e+01	4.80072867e+01
4.40400000e+02	2.40163327e-02	3.10107990e-02	5.51211585e+02	7.11745289e+02	1.28091024e+03	1.28091024e+03	1.23669174e+03	1.32881503e+03	4.42184951e+01	4.79047907e+01
4.40500000e+02	2.40208945e-02	3.09945263e-02	5.51316284e+02	7.11371805e+02	1.27884138e+03	1.27884138e+03	1.23473713e+03	1.32662094e+03	4.41042480e+01	4.77795632e+01
4.40600000e+02	2.40274377e-02	3.09780030e-02	5.51466462e+02	7.10992571e+02	1.27658514e+03	1.27658514e+03	1.23260704e+03	1.32422640e+03	4.39781040e+01	4.76412624e+01
4.40700000e+02	2.40366753e-02	3.09608716e-02	5.51678479e+02	7.10599378e+02	1.27404620e+03	1.27404620e+03	1.23021190e+03	1.32152977e+03	4.38343029e+01	4.74835640e+01
4.40800000e+02	2.40493371e-02	3.09427721e-02	5.51969086e+02	7.10183966e+02	1.27112763e+03	1.27112763e+03	1.22746065e+03	1.31842766e+03	4.36669816e+01	4.73000306e+01
4.40900000e+02	2.40661699e-02	3.09233421e-02	5.52355424e+02	7.09738020e+02	1.26773086e+03	1.26773086e+03	1.22426068e+03	1.31481497e+03	4.34701739e+01	4.70841113e+01
4.41000000e+02	2.40846831e-02	3.09047770e-02	5.52780330e+02	7.09311921e+02	1.26428756e+03	1.26428756e+03	1.22101832e+03	1.31115120e+03	4.32692384e+01	4.68636345e+01
4.41100000e+02	2.41085704e-02	3.08927927e-02	5.53328580e+02	7.09036863e+02	1.26109351e+03	1.26109351e+03	1.21801729e+03	1.30774521e+03	4.30762144e+01	4.66517051e+01
4.41200000e+02	2.41382517e-02	3.08882172e-02	5.54009811e+02	7.08931848e+02	1.25820089e+03	1.25820089e+03	1.21530743e+03	1.30465178e+03	4.28934562e+01	4.64508924e+01
4.41300000e+02	2.41721924e-02	3.08903026e-02	5.54788804e+02	7.08979710e+02	1.25565656e+03	1.25565656e+03	1.21293160e+03	1.30192217e+03	4.27249644e+01	4.62656119e+01
4.41400000e+02	2.42088988e-02	3.08983737e-02	5.55631271e+02	7.09164955e+02	1.25351165e+03	1.25351165e+03	1.21093673e+03	1.29961214e+03	4.25749272e+01	4.61004831e+01
4.41500000e+02	2.42469175e-02	3.09118282e-02	5.56503858e+02	7.09473757e+02	1.25182158e+03	1.25182158e+03	1.20937386e+03	1.29778191e+03	4.24477199e+01	4.59603297e+01
4.41600000e+02	2.42858714e-02	3.09292026e-02	5.57397910e+02	7.09872526e+02	1.25046435e+03	1.25046435e+03	1.20812710e+03	1.29630283e+03	4.23372438e+01	4.58384806e+01
4.41700000e+02	2.43174058e-02	3.09406011e-02	5.58121673e+02	7.10134140e+02	1.24908743e+03	1.24908743e+03	1.20685438e+03	1.29481111e+03	4.22330534e+01	4.57236779e+01
4.41800000e+02	2.43418598e-02	3.09472529e-02	5.58682929e+02	7.10286807e+02	1.24779147e+03	1.24779147e+03	1.20565132e+03	1.29341286e+03	4.21401521e+01	4.56213943e+01
4.41900000e+02	2.43596480e-02	3.09504863e-02	5.59091196e+02	7.10361019e+02	1.24668130e+03	1.24668130e+03	1.20461761e+03	1.29221856e+03	4.20636911e+01	4.55372625e+01
4.42000000e+02	2.43711715e-02	3.09516167e-02	5.59355677e+02	7.10386964e+02	1.24586153e+03	1.24586153e+03	1.20385270e+03	1.29133844e+03	4.20088229e+01	4.54769168e+01
4.42100000e+02	2.43770476e-02	3.09510239e-02	5.59490543e+02	7.10373359e+02	1.24532153e+03	1.24532153e+03	1.20334715e+03	1.29076059e+03	4.19743741e+01	4.54390588e+01
4.42200000e+02	2.43787222e-02	3.09439834e-02	5.59528978e+02	7.10211767e+02	1.24445075e+03	1.24445075e+03	1.20252422e+03	1.28983737e+03	4.19265302e+01	4.53866217e+01
4.42300000e+02	2.43751745e-02	3.09315516e-02	5.59447552e+02	7.09926439e+02	1.24344249e+03	1.24344249e+03	1.20156594e+03	1.28877446e+03	4.18765532e+01	4.53319625e+01
4.42400000e+02	2.43675728e-02	3.09133118e-02	5.59273082e+02	7.09507808e+02	1.24215820e+03	1.24215820e+03	1.20034226e+03	1.28742394e+03	4.18159391e+01	4.52657419e+01
4.42500000e+02	2.43570641e-02	3.08887972e-02	5.59031890e+02	7.08945160e+02	1.24045585e+03	1.24045585e+03	1.19871982e+03	1.28563429e+03	4.17360211e+01	4.51784423e+01
4.42600000e+02	2.43447739e-02	3.08574909e-02	5.58749811e+02	7.08226634e+02	1.23818991e+03	1.23818991e+03	1.19656194e+03	1.28325028e+03	4.16279687e+01	4.50603679e+01
4.42700000e+02	2.43298518e-02	3.08206414e-02	5.58407327e+02	7.07380880e+02	1.23555984e+03	1.23555984e+03	1.19405664e+03	1.28048389e+03	4.15032011e+01	4.49240438e+01
4.42800000e+02	2.43128351e-02	3.07821385e-02	5.58016769e+02	7.06497181e+02	1.23292773e+03	1.23292773e+03	1.19154734e+03	1.27771765e+03	4.13803945e+01	4.47899133e+01
4.42900000e+02	2.42969445e-02	3.07431734e-02	5.57652055e+02	7.05602870e+02	1.23015576e+03	1.23015576e+03	1.18890671e+03	1.27480218e+03	4.12490568e+01	4.46464147e+01
4.43000000e+02	2.42807003e-02	3.07035914e-02	5.57279225e+02	7.04694404e+02	1.22734822e+03	1.22734822e+03	1.18623204e+03	1.27184946e+03	4.11161816e+01	4.45012398e+01
4.43100000e+02	2.42626243e-02	3.06632409e-02	5.56864354e+02	7.03768297e+02	1.22460955e+03	1.22460955e+03	1.18362078e+03	1.26897164e+03	4.09887692e+01	4.43620880e+01
4.43200000e+02	2.42412401e-02	3.06219727e-02	5.56373554e+02	7.02821130e+02	1.22204435e+03	1.22204435e+03	1.18117053e+03	1.26628102e+03	4.08738268e+01	4.42366661e+01
4.43300000e+02	2.42205375e-02	3.05829478e-02	5.55898396e+02	7.01925448e+02	1.21965772e+03	1.21965772e+03	1.17889004e+03	1.26377859e+03	4.07676827e+01	4.41208656e+01
4.43400000e+02	2.42002395e-02	3.05487759e-02	5.55432526e+02	7.01141152e+02	1.21774446e+03	1.21774446e+03	1.17705821e+03	1.26177658e+03	4.06862484e+01	4.40321194e+01
4.43500000e+02	2.41797572e-02	3.05203396e-02	5.54962426e+02	7.00488494e+02	1.21644455e+03	1.21644455e+03	1.17580702e+03	1.26042376e+03	4.06375309e+01	4.39792099e+01
4.43600000e+02	2.41604985e-02	3.04986469e-02	5.54520410e+02	6.99990613e+02	1.21574861e+03	1.21574861e+03	1.17512897e+03	1.25970864e+03	4.06196411e+01	4.39600373e+01
4.43700000e+02	2.41438932e-02	3.04847460e-02	5.54139293e+02	6.99671567e+02	1.21564963e+03	1.21564963e+03	1.17501883e+03	1.25962225e+03	4.06307955e+01	4.39726170e+01
4.43800000e+02	2.41313928e-02	3.04797250e-02	5.53852389e+02	6.99556328e+02	1.21614302e+03	1.21614302e+03	1.17547370e+03	1.26015810e+03	4.06693162e+01	4.40150796e+01
4.43900000e+02	2.41183922e-02	3.04774842e-02	5.53554006e+02	6.99504898e+02	1.21696715e+03	1.21696715e+03	1.17624128e+03	1.26104446e+03	4.07258749e+01	4.40773090e+01
4.44000000e+02	2.41063618e-02	3.04807293e-02	5.53277889e+02	6.99579378e+02	1.21828465e+03	1.21828465e+03	1.17747701e+03	1.26245178e+03	4.08076455e+01	4.41671302e+01
4.44100000e+02	2.40951349e-02	3.04884763e-02	5.53020215e+02	6.99757183e+02	1.22000643e+03	1.22000643e+03	1.17909637e+03	1.26428598e+03	4.09100666e+01	4.42795512e+01
4.44200000e+02	2.40842889e-02	3.04992995e-02	5.52771283e+02	7.00005593e+02	1.22201815e+03	1.22201815e+03	1.18099066e+03	1.26642654e+03	4.10274907e+01	4.44083956e+01
4.44300000e+02	2.40733936e-02	3.05117929e-02	5.52521218e+02	7.00292334e+02	1.22420811e+03	1.22420811e+03	1.18305369e+03	1.26875576e+03	4.11544186e+01	4.45476500e+01
4.44400000e+02	2.40621770e-02	3.05245926e-02	5.52263781e+02	7.00586108e+02	1.22645618e+03	1.22645618e+03	1.18517143e+03	1.27114681e+03	4.12847462e+01	4.46906349e+01
4.44500000e+02	2.40532115e-02	3.05363799e-02	5.52058008e+02	7.00856644e+02	1.22841544e+03	1.22841544e+03	1.18701791e+03	1.27322980e+03	4.13975306e+01	4.48143567e+01
4.44600000e+02	2.40486497e-02	3.05441304e-02	5.51953309e+02	7.01034531e+02	1.22959523e+03	1.22959523e+03	1.18813061e+03	1.27448316e+03	4.14646174e+01	4.48879325e+01
4.44700000e+02	2.40480349e-02	3.05470322e-02	5.51939198e+02	7.01101130e+02	1.22994798e+03	1.22994798e+03	1.18846404e+03	1.27485708e+03	4.14839363e+01	4.49091048e+01
4.44800000e+02	2.40509435e-02	3.05442770e-02	5.52005954e+02	7.01037895e+02	1.22942387e+03	1.22942387e+03	1.18797060e+03	1.27429931e+03	4.14532618e+01	4.48754452e+01
4.44900000e+02	2.40569853e-02	3.05350608e-02	5.52144624e+02	7.00826368e+02	1.22797073e+03	1.22797073e+03	1.18660052e+03	1.27275509e+03	4.13702130e+01	4.47843550e+01
4.45000000e+02	2.40656269e-02	3.05205756e-02	5.52342962e+02	7.00493911e+02	1.22575636e+03	1.22575636e+03	1.18451215e+03	1.27040253e+03	4.12442170e+01	4.46461704e+01
4.45100000e+02	2.40743370e-02	3.05038316e-02	5.52542872e+02	7.00109611e+02	1.22330078e+03	1.22330078e+03	1.18219542e+03	1.26779468e+03	4.11053583e+01	4.44938967e+01
4.45200000e+02	2.40803491e-02	3.04833700e-02	5.52680859e+02	6.99639985e+02	1.22067689e+03	1.22067689e+03	1.17971665e+03	1.26501171e+03	4.09602373e+01	4.43348232e+01
4.45300000e+02	2.40842040e-02	3.04604935e-02	5.52769335e+02	6.99114934e+02	1.21797660e+03	1.21797660e+03	1.17716341e+03	1.26215030e+03	4.08131951e+01	4.41736928e+01
4.45400000e+02	2.40864337e-02	3.04365254e-02	5.52820509e+02	6.98564830e+02	1.21529470e+03	1.21529470e+03	1.17462596e+03	1.25931012e+03	4.06687335e+01	4.40154241e+01
4.45500000e+02	2.40875610e-02	3.04128096e-02	5.52846383e+02	6.98020517e+02	1.21272881e+03	1.21272881e+03	1.17219729e+03	1.25659392e+03	4.05315150e+01	4.38651125e+01
4.45600000e+02	2.40885623e-02	3.03883187e-02	5.52869363e+02	6.97458412e+02	1.21009231e+03	1.21009231e+03	1.16970164e+03	1.25380315e+03	4.03906756e+01	4.37108380e+01
4.45700000e+02	2.40905394e-02	3.03598387e-02	5.52914741e+02	6.96804754e+02	1.20696025e+03	1.20696025e+03	1.16673767e+03	1.25048695e+03	4.02225856e+01	4.35266962e+01
4.45800000e+02	2.40941908e-02	3.03271187e-02	5.52998546e+02	6.96053779e+02	1.20324960e+03	1.20324960e+03	1.16322745e+03	1.24655670e+03	4.00221508e+01	4.33070926e+01
4.45900000e+02	2.41001500e-02	3.02913217e-02	5.53135320e+02	6.95232184e+02	1.19903016e+03	1.19903016e+03	1.15923771e+03	1.24208554e+03	3.97924474e+01	4.30553824e+01
4.46000000e+02	2.41090492e-02	3.02535728e-02	5.53339571e+02	6.94365788e+02	1.19436783e+03	1.19436783e+03	1.15483149e+03	1.23714253e+03	3.95363477e+01	4.27746977e+01
4.46100000e+02	2.41215190e-02	3.02149584e-02	5.53625771e+02	6.93479530e+02	1.18932468e+03	1.18932468e+03	1.15006816e+03	1.23179262e+03	3.92565196e+01	4.24679467e+01
4.46200000e+02	2.41318704e-02	3.01713063e-02	5.53863352e+02	6.92477646e+02	1.18392832e+03	1.18392832e+03	1.14496827e+03	1.22607134e+03	3.89600494e+01	4.21430151e+01
4.46300000e+02	2.41400454e-02	3.01245717e-02	5.54050980e+02	6.91405016e+02	1.17838751e+03	1.17838751e+03	1.13972944e+03	1.22019960e+03	3.86580665e+01	4.18120931e+01
4.46400000e+02	2.41450072e-02	3.00743042e-02	5.54164861e+02	6.90251300e+02	1.17273959e+03	1.17273959e+03	1.13438601e+03	1.21421808e+03	3.83535765e+01	4.14784956e+01
4.46500000e+02	2.41451520e-02	3.00192380e-02	5.54168185e+02	6.88987447e+02	1.16698301e+03	1.16698301e+03	1.12893493e+03	1.20812691e+03	3.80480820e+01	4.11439032e+01
4.46600000e+02	2.41388411e-02	2.99580565e-02	5.54023340e+02	6.87583238e+02	1.16111378e+03	1.16111378e+03	1.12337079e+03	1.20192368e+03	3.77429895e+01	4.08098922e+01
4.46700000e+02	2.41244010e-02	2.98893925e-02	5.53691918e+02	6.86007292e+02	1.15512544e+03	1.15512544e+03	1.11768583e+03	1.19560337e+03	3.74396096e+01	4.04779347e+01
4.46800000e+02	2.41091442e-02	2.98232823e-02	5.53341751e+02	6.84489962e+02	1.14946998e+03	1.14946998e+03	1.11231529e+03	1.18963620e+03	3.71546943e+01	4.01662181e+01
4.46900000e+02	2.40943994e-02	2.97635967e-02	5.53003335e+02	6.83120087e+02	1.14444312e+03	1.14444312e+03	1.10754050e+03	1.18433357e+03	3.69026160e+01	3.98904547e+01
4.47000000e+02	2.40798017e-02	2.97102399e-02	5.52668294e+02	6.81895467e+02	1.14006454e+03	1.14006454e+03	1.10337976e+03	1.17971673e+03	3.66847801e+01	3.96521916e+01
4.47100000e+02	2.40650265e-02	2.96631740e-02	5.52329182e+02	6.80815234e+02	1.13635669e+03	1.13635669e+03	1.09985399e+03	1.17580978e+03	3.65026977e+01	3.94530910e+01
4.47200000e+02	2.40497903e-02	2.96224193e-02	5.51979488e+02	6.79879851e+02	1.13334477e+03	1.13334477e+03	1.09698679e+03	1.17263970e+03	3.63579857e+01	3.92949300e+01
4.47300000e+02	2.40344736e-02	2.95876526e-02	5.51627944e+02	6.79081902e+02	1.13096411e+03	1.13096411e+03	1.09471728e+03	1.17013765e+03	3.62468379e+01	3.91735314e+01
4.47400000e+02	2.40201069e-02	2.95565945e-02	5.51298208e+02	6.78369071e+02	1.12889304e+03	1.12889304e+03	1.09274187e+03	1.16796211e+03	3.61511729e+01	3.90690695e+01
4.47500000e+02	2.40049633e-02	2.95273394e-02	5.50950640e+02	6.77697620e+02	1.12707328e+03	1.12707328e+03	1.09100367e+03	1.16605334e+03	3.60696060e+01	3.89800654e+01
4.47600000e+02	2.39901729e-02	2.95003760e-02	5.50611177e+02	6.77078769e+02	1.12546387e+03	1.12546387e+03	1.08946502e+03	1.16436676e+03	3.59988483e+01	3.89028922e+01
4.47700000e+02	2.39768970e-02	2.94762142e-02	5.50306475e+02	6.76524218e+02	1.12402349e+03	1.12402349e+03	1.08808793e+03	1.16285735e+03	3.59355602e+01	3.88338669e+01
4.47800000e+02	2.39663286e-02	2.94553846e-02	5.50063914e+02	6.76046148e+02	1.12271043e+03	1.12271043e+03	1.08683408e+03	1.16147968e+03	3.58763510e+01	3.87692498e+01
