Wavelength_nm	Absorbance__2107362U1_0001A	Concentration_M__2107362U1_0001A	Path_length_cm__2107362U1_0001A	Epsilon_M-1_cm-1__2107362U1_0001A	Absorbance__2107362U1_0001B	Concentration_M__2107362U1_0001B	Path_length_cm__2107362U1_0001B	Epsilon_M-1_cm-1__2107362U1_0001B	Absorbance__2107362U1_0001C	Concentration_M__2107362U1_0001C	Path_length_cm__2107362U1_0001C	Epsilon_M-1_cm-1__2107362U1_0001C	Epsilon_mean_M-1_cm-1	Epsilon_SD_M-1_cm-1	Epsilon_SEM_M-1_cm-1	Epsilon_lower_nonnegative_M-1_cm-1	Epsilon_upper_nonnegative_M-1_cm-1
3.59990692e+02	4.95771978e-01	6.82000000e-05	1	7.26938384e+03	5.01102281e-01	6.87000000e-05	1	7.29406522e+03	5.06791035e-01	6.80000000e-05	1	7.45280934e+03	7.33875280e+03	9.95437736e+01	5.74716245e+01	7.23920903e+03	7.43829657e+03
3.60585968e+02	5.08153968e-01	6.82000000e-05	1	7.45093795e+03	5.13741574e-01	6.87000000e-05	1	7.47804329e+03	5.19404637e-01	6.80000000e-05	1	7.63830348e+03	7.52242824e+03	1.01261931e+02	5.84636034e+01	7.42116631e+03	7.62369017e+03
3.61181244e+02	5.20451680e-01	6.82000000e-05	1	7.63125630e+03	5.26419197e-01	6.87000000e-05	1	7.66257928e+03	5.32096768e-01	6.80000000e-05	1	7.82495248e+03	7.70626269e+03	1.03974670e+02	6.00298035e+01	7.60228802e+03	7.81023736e+03
3.61776489e+02	5.32352216e-01	6.82000000e-05	1	7.80575097e+03	5.38364010e-01	6.87000000e-05	1	7.83644847e+03	5.44044160e-01	6.80000000e-05	1	8.00064941e+03	7.88094962e+03	1.04793201e+02	6.05023829e+01	7.77615642e+03	7.98574282e+03
3.62371674e+02	5.44744534e-01	6.82000000e-05	1	7.98745651e+03	5.50939643e-01	6.87000000e-05	1	8.01949990e+03	5.56829353e-01	6.80000000e-05	1	8.18866695e+03	8.06520779e+03	1.08112530e+02	6.24187983e+01	7.95709526e+03	8.17332032e+03
3.62966858e+02	5.56766574e-01	6.82000000e-05	1	8.16373275e+03	5.63152961e-01	6.87000000e-05	1	8.19727745e+03	5.68999627e-01	6.80000000e-05	1	8.36764158e+03	8.24288393e+03	1.09337393e+02	6.31259731e+01	8.13354654e+03	8.35222132e+03
3.63562012e+02	5.68540095e-01	6.82000000e-05	1	8.33636502e+03	5.74951060e-01	6.87000000e-05	1	8.36901106e+03	5.81110246e-01	6.80000000e-05	1	8.54573891e+03	8.41703833e+03	1.12646882e+02	6.50367075e+01	8.30439145e+03	8.52968521e+03
3.64157135e+02	5.80099584e-01	6.82000000e-05	1	8.50585900e+03	5.86553350e-01	6.87000000e-05	1	8.53789447e+03	5.92785658e-01	6.80000000e-05	1	8.71743614e+03	8.58706320e+03	1.14036816e+02	6.58391863e+01	8.47302639e+03	8.70110002e+03
3.64752197e+02	5.92051488e-01	6.82000000e-05	1	8.68110686e+03	5.98401150e-01	6.87000000e-05	1	8.71035153e+03	6.04978841e-01	6.80000000e-05	1	8.89674766e+03	8.76273535e+03	1.16975582e+02	6.75358839e+01	8.64575977e+03	8.87971094e+03
3.65347260e+02	6.03886529e-01	6.82000000e-05	1	8.85464118e+03	6.10180747e-01	6.87000000e-05	1	8.88181583e+03	6.17058455e-01	6.80000000e-05	1	9.07438904e+03	8.93694868e+03	1.19799852e+02	6.91664769e+01	8.81714883e+03	9.05674854e+03
3.65942291e+02	6.16297281e-01	6.82000000e-05	1	9.03661702e+03	6.22328799e-01	6.87000000e-05	1	9.05864336e+03	6.29383839e-01	6.80000000e-05	1	9.25564470e+03	9.11696836e+03	1.20601137e+02	6.96290991e+01	8.99636722e+03	9.23756950e+03
3.66537292e+02	6.29345310e-01	6.82000000e-05	1	9.22793710e+03	6.35394023e-01	6.87000000e-05	1	9.24882130e+03	6.42262945e-01	6.80000000e-05	1	9.44504330e+03	9.30726724e+03	1.19773623e+02	6.91513333e+01	9.18749361e+03	9.42704086e+03
3.67132263e+02	6.42408862e-01	6.82000000e-05	1	9.41948479e+03	6.48796017e-01	6.87000000e-05	1	9.44390126e+03	6.55843088e-01	6.80000000e-05	1	9.64475129e+03	9.50271245e+03	1.23613576e+02	7.13683316e+01	9.37909887e+03	9.62632602e+03
3.67727203e+02	6.55194689e-01	6.82000000e-05	1	9.60696025e+03	6.62054414e-01	6.87000000e-05	1	9.63689103e+03	6.69235956e-01	6.80000000e-05	1	9.84170524e+03	9.69518551e+03	1.27769270e+02	7.37676226e+01	9.56741624e+03	9.82295478e+03
3.68322113e+02	6.68040978e-01	6.82000000e-05	1	9.79532226e+03	6.75107717e-01	6.87000000e-05	1	9.82689544e+03	6.82177067e-01	6.80000000e-05	1	1.00320157e+04	9.88474446e+03	1.28513920e+02	7.41975462e+01	9.75623054e+03	1.00132584e+04
3.68917023e+02	6.79797439e-01	6.82000000e-05	1	9.96770438e+03	6.87344655e-01	6.87000000e-05	1	1.00050168e+04	6.94172006e-01	6.80000000e-05	1	1.02084118e+04	1.00603777e+04	1.29551692e+02	7.47967042e+01	9.93082599e+03	1.01899294e+04
3.69511871e+02	6.91839394e-01	6.82000000e-05	1	1.01442726e+04	6.99349703e-01	6.87000000e-05	1	1.01797628e+04	7.06438666e-01	6.80000000e-05	1	1.03888039e+04	1.02376131e+04	1.32132064e+02	7.62864828e+01	1.01054810e+04	1.03697452e+04
3.70106689e+02	7.02719605e-01	6.82000000e-05	1	1.03038065e+04	7.10404657e-01	6.87000000e-05	1	1.03406791e+04	7.17667627e-01	6.80000000e-05	1	1.05539357e+04	1.03994738e+04	1.35032429e+02	7.79610093e+01	1.02644414e+04	1.05345062e+04
3.70701477e+02	7.13889854e-01	6.82000000e-05	1	1.04675932e+04	7.21381970e-01	6.87000000e-05	1	1.05004654e+04	7.28625815e-01	6.80000000e-05	1	1.07150855e+04	1.05610480e+04	1.34409111e+02	7.76011367e+01	1.04266389e+04	1.06954571e+04
3.71296265e+02	7.25141318e-01	6.82000000e-05	1	1.06325706e+04	7.32918896e-01	6.87000000e-05	1	1.06683973e+04	7.39878515e-01	6.80000000e-05	1	1.08805664e+04	1.07271781e+04	1.34040515e+02	7.73883272e+01	1.05931376e+04	1.08612186e+04
3.71890991e+02	7.36846055e-01	6.82000000e-05	1	1.08041944e+04	7.44962503e-01	6.87000000e-05	1	1.08437046e+04	7.52318315e-01	6.80000000e-05	1	1.10635046e+04	1.09038012e+04	1.39710983e+02	8.06621736e+01	1.07640902e+04	1.10435122e+04
3.72485687e+02	7.47641355e-01	6.82000000e-05	1	1.09624832e+04	7.56363760e-01	6.87000000e-05	1	1.10096617e+04	7.63789632e-01	6.80000000e-05	1	1.12322005e+04	1.10681151e+04	1.44046700e+02	8.31654011e+01	1.09240684e+04	1.12121618e+04
3.73080383e+02	7.59098953e-01	6.82000000e-05	1	1.11304832e+04	7.67879778e-01	6.87000000e-05	1	1.11772894e+04	7.75104787e-01	6.80000000e-05	1	1.13985998e+04	1.12354574e+04	1.43210608e+02	8.26826831e+01	1.10922468e+04	1.13786681e+04
3.73675018e+02	7.69263622e-01	6.82000000e-05	1	1.12795252e+04	7.78183942e-01	6.87000000e-05	1	1.13272772e+04	7.85286967e-01	6.80000000e-05	1	1.15483377e+04	1.13850467e+04	1.43415587e+02	8.28010277e+01	1.12416311e+04	1.15284623e+04
3.74269653e+02	7.78814390e-01	6.82000000e-05	1	1.14195658e+04	7.87620625e-01	6.87000000e-05	1	1.14646379e+04	7.94943617e-01	6.80000000e-05	1	1.16903473e+04	1.15248504e+04	1.45085511e+02	8.37651589e+01	1.13797648e+04	1.16699359e+04
3.74864227e+02	7.88231141e-01	6.82000000e-05	1	1.15576414e+04	7.96789078e-01	6.87000000e-05	1	1.15980943e+04	8.04481108e-01	6.80000000e-05	1	1.18306045e+04	1.16621134e+04	1.47312785e+02	8.50510758e+01	1.15148006e+04	1.18094262e+04
3.75458801e+02	7.97610668e-01	6.82000000e-05	1	1.16951711e+04	8.06254806e-01	6.87000000e-05	1	1.17358778e+04	8.13846344e-01	6.80000000e-05	1	1.19683286e+04	1.17997925e+04	1.47368818e+02	8.50834266e+01	1.16524237e+04	1.19471613e+04
3.76053314e+02	8.06555570e-01	6.82000000e-05	1	1.18263280e+04	8.15534284e-01	6.87000000e-05	1	1.18709503e+04	8.23093419e-01	6.80000000e-05	1	1.21043150e+04	1.19338644e+04	1.49291104e+02	8.61932592e+01	1.17845733e+04	1.20831555e+04
3.76647827e+02	8.15741261e-01	6.82000000e-05	1	1.19610156e+04	8.25135957e-01	6.87000000e-05	1	1.20107126e+04	8.33158505e-01	6.80000000e-05	1	1.22523310e+04	1.20746864e+04	1.55838525e+02	8.99734141e+01	1.19188479e+04	1.22305249e+04
3.77242310e+02	8.23918213e-01	6.82000000e-05	1	1.20809122e+04	8.34376611e-01	6.87000000e-05	1	1.21452200e+04	8.41913575e-01	6.80000000e-05	1	1.23810820e+04	1.22024047e+04	1.58044438e+02	9.12469989e+01	1.20443603e+04	1.23604492e+04
3.77836761e+02	8.33115544e-01	6.82000000e-05	1	1.22157704e+04	8.43836579e-01	6.87000000e-05	1	1.22829196e+04	8.51252225e-01	6.80000000e-05	1	1.25184151e+04	1.23390350e+04	1.58934415e+02	9.17608275e+01	1.21801006e+04	1.24979695e+04
3.78431152e+02	8.41773431e-01	6.82000000e-05	1	1.23427189e+04	8.52661135e-01	6.87000000e-05	1	1.24113702e+04	8.59617478e-01	6.80000000e-05	1	1.26414335e+04	1.24651742e+04	1.56456862e+02	9.03304112e+01	1.23087174e+04	1.26216311e+04
3.79025543e+02	8.49943695e-01	6.82000000e-05	1	1.24625175e+04	8.61221536e-01	6.87000000e-05	1	1.25359758e+04	8.68522185e-01	6.80000000e-05	1	1.27723851e+04	1.25902928e+04	1.61917348e+02	9.34830246e+01	1.24283754e+04	1.27522101e+04
3.79619904e+02	8.58869628e-01	6.82000000e-05	1	1.25933963e+04	8.69953521e-01	6.87000000e-05	1	1.26630789e+04	8.77492332e-01	6.80000000e-05	1	1.29042990e+04	1.27202581e+04	1.63147831e+02	9.41934444e+01	1.25571102e+04	1.28834059e+04
3.80214233e+02	8.66974591e-01	6.82000000e-05	1	1.27122374e+04	8.77570538e-01	6.87000000e-05	1	1.27739525e+04	8.85652803e-01	6.80000000e-05	1	1.30243059e+04	1.28368319e+04	1.65263606e+02	9.54149872e+01	1.26715683e+04	1.30020956e+04
3.80808533e+02	8.74356546e-01	6.82000000e-05	1	1.28204772e+04	8.84218346e-01	6.87000000e-05	1	1.28707183e+04	8.92913581e-01	6.80000000e-05	1	1.31310821e+04	1.29407592e+04	1.66727748e+02	9.62603102e+01	1.27740314e+04	1.31074869e+04
3.81402802e+02	8.81263666e-01	6.82000000e-05	1	1.29217546e+04	8.90712407e-01	6.87000000e-05	1	1.29652461e+04	8.99892914e-01	6.80000000e-05	1	1.32337193e+04	1.30402400e+04	1.68963181e+02	9.75509378e+01	1.28712768e+04	1.32092032e+04
3.81997040e+02	8.87795281e-01	6.82000000e-05	1	1.30175261e+04	8.97728167e-01	6.87000000e-05	1	1.30673678e+04	9.06452515e-01	6.80000000e-05	1	1.33301840e+04	1.31383593e+04	1.67983912e+02	9.69855566e+01	1.29703754e+04	1.33063432e+04
3.82591217e+02	8.94765238e-01	6.82000000e-05	1	1.31197249e+04	9.04657585e-01	6.87000000e-05	1	1.31682327e+04	9.13270573e-01	6.80000000e-05	1	1.34304496e+04	1.32394691e+04	1.67162877e+02	9.65115320e+01	1.30723062e+04	1.34066319e+04
3.83185394e+02	9.01292108e-01	6.82000000e-05	1	1.32154268e+04	9.11729746e-01	6.87000000e-05	1	1.32711753e+04	9.19742735e-01	6.80000000e-05	1	1.35256285e+04	1.33374102e+04	1.65367952e+02	9.54752315e+01	1.31720422e+04	1.35027782e+04
3.83779541e+02	9.09082480e-01	6.82000000e-05	1	1.33296551e+04	9.19791667e-01	6.87000000e-05	1	1.33885250e+04	9.27798844e-01	6.80000000e-05	1	1.36441006e+04	1.34540936e+04	1.67162871e+02	9.65115285e+01	1.32869307e+04	1.36212565e+04
3.84373688e+02	9.16067719e-01	6.82000000e-05	1	1.34320780e+04	9.27148647e-01	6.87000000e-05	1	1.34956135e+04	9.34858837e-01	6.80000000e-05	1	1.37479241e+04	1.35585385e+04	1.67060933e+02	9.64526749e+01	1.33914776e+04	1.37255995e+04
3.84967773e+02	9.22410877e-01	6.82000000e-05	1	1.35250862e+04	9.33476338e-01	6.87000000e-05	1	1.35877196e+04	9.41639401e-01	6.80000000e-05	1	1.38476382e+04	1.36534813e+04	1.71036295e+02	9.87478508e+01	1.34824450e+04	1.38245176e+04
3.85561829e+02	9.29207500e-01	6.82000000e-05	1	1.36247434e+04	9.40378640e-01	6.87000000e-05	1	1.36881898e+04	9.48189394e-01	6.80000000e-05	1	1.39439617e+04	1.37522983e+04	1.68989641e+02	9.75662148e+01	1.35833087e+04	1.39212879e+04
3.86155853e+02	9.34347846e-01	6.82000000e-05	1	1.37001150e+04	9.45675562e-01	6.87000000e-05	1	1.37652920e+04	9.53612029e-01	6.80000000e-05	1	1.40237063e+04	1.38297045e+04	1.71141901e+02	9.88088226e+01	1.36585626e+04	1.40008464e+04
3.86749847e+02	9.40680730e-01	6.82000000e-05	1	1.37929726e+04	9.52097039e-01	6.87000000e-05	1	1.38587633e+04	9.60137052e-01	6.80000000e-05	1	1.41196625e+04	1.39237995e+04	1.72782685e+02	9.97561298e+01	1.37510168e+04	1.40965822e+04
3.87343811e+02	9.46579629e-01	6.82000000e-05	1	1.38794667e+04	9.58477693e-01	6.87000000e-05	1	1.39516404e+04	9.66825787e-01	6.80000000e-05	1	1.42180263e+04	1.40163778e+04	1.78322314e+02	1.02954436e+02	1.38380555e+04	1.41947001e+04
3.87937744e+02	9.52661069e-01	6.82000000e-05	1	1.39686374e+04	9.64655625e-01	6.87000000e-05	1	1.40415666e+04	9.73228997e-01	6.80000000e-05	1	1.43121911e+04	1.41074650e+04	1.81008979e+02	1.04505583e+02	1.39264561e+04	1.42884740e+04
3.88531677e+02	9.58716025e-01	6.82000000e-05	1	1.40574197e+04	9.70378170e-01	6.87000000e-05	1	1.41248642e+04	9.78990923e-01	6.80000000e-05	1	1.43969253e+04	1.41930697e+04	1.79735956e+02	1.03770603e+02	1.40133338e+04	1.43728057e+04
3.89125549e+02	9.64622958e-01	6.82000000e-05	1	1.41440316e+04	9.76402711e-01	6.87000000e-05	1	1.42125577e+04	9.84934887e-01	6.80000000e-05	1	1.44843366e+04	1.42803086e+04	1.79984740e+02	1.03914238e+02	1.41003239e+04	1.44602934e+04
3.89719391e+02	9.71233419e-01	6.82000000e-05	1	1.42409592e+04	9.82177288e-01	6.87000000e-05	1	1.42966126e+04	9.91003193e-01	6.80000000e-05	1	1.45735764e+04	1.43703827e+04	1.78157409e+02	1.02859228e+02	1.41922253e+04	1.45485401e+04
3.90313202e+02	9.77270487e-01	6.82000000e-05	1	1.43294793e+04	9.88031461e-01	6.87000000e-05	1	1.43818262e+04	9.97019742e-01	6.80000000e-05	1	1.46620550e+04	1.44577868e+04	1.78827211e+02	1.03245939e+02	1.42789596e+04	1.46366141e+04
3.90907013e+02	9.81623186e-01	6.82000000e-05	1	1.43933018e+04	9.91866655e-01	6.87000000e-05	1	1.44376515e+04	1.00139730e+00	6.80000000e-05	1	1.47264309e+04	1.45191281e+04	1.80893799e+02	1.04439084e+02	1.43382343e+04	1.47000219e+04
3.91500763e+02	9.87593766e-01	6.82000000e-05	1	1.44808470e+04	9.97876038e-01	6.87000000e-05	1	1.45251243e+04	1.00793774e+00	6.80000000e-05	1	1.48226138e+04	1.46095284e+04	1.85860626e+02	1.07306683e+02	1.44236677e+04	1.47953890e+04
3.92094482e+02	9.91769608e-01	6.82000000e-05	1	1.45420764e+04	1.00286551e+00	6.87000000e-05	1	1.45977512e+04	1.01294511e+00	6.80000000e-05	1	1.48962516e+04	1.46786931e+04	1.90456611e+02	1.09960176e+02	1.44882364e+04	1.48691497e+04
3.92688202e+02	9.95859852e-01	6.82000000e-05	1	1.46020506e+04	1.00710252e+00	6.87000000e-05	1	1.46594253e+04	1.01729651e+00	6.80000000e-05	1	1.49602428e+04	1.47405729e+04	1.92390500e+02	1.11076707e+02	1.45481824e+04	1.49329634e+04
3.93281860e+02	9.97585763e-01	6.82000000e-05	1	1.46273572e+04	1.00985401e+00	6.87000000e-05	1	1.46994761e+04	1.01919721e+00	6.80000000e-05	1	1.49881943e+04	1.47716759e+04	1.90946195e+02	1.10242837e+02	1.45807297e+04	1.49626221e+04
3.93875488e+02	1.00091075e+00	6.82000000e-05	1	1.46761108e+04	1.01338765e+00	6.87000000e-05	1	1.47509119e+04	1.02250577e+00	6.80000000e-05	1	1.50368495e+04	1.48212907e+04	1.90389075e+02	1.09921184e+02	1.46309017e+04	1.50116798e+04
3.94469116e+02	1.00456994e+00	6.82000000e-05	1	1.47297645e+04	1.01658299e+00	6.87000000e-05	1	1.47974235e+04	1.02539626e+00	6.80000000e-05	1	1.50793568e+04	1.48688482e+04	1.85417973e+02	1.07051117e+02	1.46834303e+04	1.50542662e+04
3.95062683e+02	1.00674666e+00	6.82000000e-05	1	1.47616812e+04	1.01877653e+00	6.87000000e-05	1	1.48293526e+04	1.02768591e+00	6.80000000e-05	1	1.51130281e+04	1.49013540e+04	1.86411647e+02	1.07624815e+02	1.47149423e+04	1.50877656e+04
3.95656250e+02	1.00842930e+00	6.82000000e-05	1	1.47863533e+04	1.02022082e+00	6.87000000e-05	1	1.48503759e+04	1.02912075e+00	6.80000000e-05	1	1.51341287e+04	1.49236193e+04	1.85095584e+02	1.06864985e+02	1.47385237e+04	1.51087149e+04
3.96249756e+02	1.01114018e+00	6.82000000e-05	1	1.48261023e+04	1.02289649e+00	6.87000000e-05	1	1.48893230e+04	1.03193406e+00	6.80000000e-05	1	1.51755010e+04	1.49636421e+04	1.86178261e+02	1.07490069e+02	1.47774638e+04	1.51498204e+04
3.96843262e+02	1.01235457e+00	6.82000000e-05	1	1.48439086e+04	1.02422664e+00	6.87000000e-05	1	1.49086847e+04	1.03337627e+00	6.80000000e-05	1	1.51967099e+04	1.49831011e+04	1.87804498e+02	1.08428978e+02	1.47952966e+04	1.51709056e+04
3.97436707e+02	1.01341400e+00	6.82000000e-05	1	1.48594428e+04	1.02531642e+00	6.87000000e-05	1	1.49245476e+04	1.03451746e+00	6.80000000e-05	1	1.52134920e+04	1.49991608e+04	1.88449092e+02	1.08801134e+02	1.48107117e+04	1.51876099e+04
3.98030151e+02	1.01369763e+00	6.82000000e-05	1	1.48636016e+04	1.02605373e+00	6.87000000e-05	1	1.49352798e+04	1.03489530e+00	6.80000000e-05	1	1.52190485e+04	1.50059767e+04	1.87973810e+02	1.08526730e+02	1.48180029e+04	1.51939505e+04
3.98623535e+02	1.01380388e+00	6.82000000e-05	1	1.48651595e+04	1.02612188e+00	6.87000000e-05	1	1.49362720e+04	1.03526279e+00	6.80000000e-05	1	1.52244527e+04	1.50086280e+04	1.90261571e+02	1.09847569e+02	1.48183665e+04	1.51988896e+04
3.99216919e+02	1.01504084e+00	6.82000000e-05	1	1.48832967e+04	1.02763099e+00	6.87000000e-05	1	1.49582386e+04	1.03608002e+00	6.80000000e-05	1	1.52364709e+04	1.50260021e+04	1.86083106e+02	1.07435132e+02	1.48399190e+04	1.52120852e+04
3.99810242e+02	1.01442816e+00	6.82000000e-05	1	1.48743132e+04	1.02662370e+00	6.87000000e-05	1	1.49435764e+04	1.03573728e+00	6.80000000e-05	1	1.52314307e+04	1.50164401e+04	1.89380721e+02	1.09339010e+02	1.48270594e+04	1.52058208e+04
4.00403564e+02	1.01326421e+00	6.82000000e-05	1	1.48572465e+04	1.02563432e+00	6.87000000e-05	1	1.49291750e+04	1.03515297e+00	6.80000000e-05	1	1.52228377e+04	1.50030864e+04	1.93678604e+02	1.11820394e+02	1.48094078e+04	1.51967650e+04
4.00996826e+02	1.01325735e+00	6.82000000e-05	1	1.48571459e+04	1.02581925e+00	6.87000000e-05	1	1.49318668e+04	1.03506708e+00	6.80000000e-05	1	1.52215747e+04	1.50035292e+04	1.92493375e+02	1.11136102e+02	1.48110358e+04	1.51960225e+04
4.01590088e+02	1.01111243e+00	6.82000000e-05	1	1.48256954e+04	1.02399584e+00	6.87000000e-05	1	1.49053251e+04	1.03337161e+00	6.80000000e-05	1	1.51966413e+04	1.49758873e+04	1.95280539e+02	1.12745272e+02	1.47806067e+04	1.51711678e+04
4.02183289e+02	1.00943366e+00	6.82000000e-05	1	1.48010801e+04	1.02285940e+00	6.87000000e-05	1	1.48887831e+04	1.03180020e+00	6.80000000e-05	1	1.51735323e+04	1.49544652e+04	1.94719710e+02	1.12421477e+02	1.47597454e+04	1.51491849e+04
4.02776489e+02	1.00861008e+00	6.82000000e-05	1	1.47890041e+04	1.02217288e+00	6.87000000e-05	1	1.48787901e+04	1.03048597e+00	6.80000000e-05	1	1.51542054e+04	1.49406665e+04	1.90301130e+02	1.09870409e+02	1.47503654e+04	1.51309677e+04
4.03369659e+02	1.00756511e+00	6.82000000e-05	1	1.47736819e+04	1.02107870e+00	6.87000000e-05	1	1.48628632e+04	1.02927953e+00	6.80000000e-05	1	1.51364637e+04	1.49243363e+04	1.89041917e+02	1.09143401e+02	1.47352944e+04	1.51133782e+04
4.03962769e+02	1.00713061e+00	6.82000000e-05	1	1.47673110e+04	1.02058048e+00	6.87000000e-05	1	1.48556111e+04	1.02804576e+00	6.80000000e-05	1	1.51183200e+04	1.49137474e+04	1.82583401e+02	1.05414576e+02	1.47311640e+04	1.50963308e+04
4.04555878e+02	1.00487368e+00	6.82000000e-05	1	1.47342182e+04	1.01741758e+00	6.87000000e-05	1	1.48095718e+04	1.02588156e+00	6.80000000e-05	1	1.50864935e+04	1.48767612e+04	1.85500093e+02	1.07098528e+02	1.46912611e+04	1.50622613e+04
4.05148926e+02	1.00284905e+00	6.82000000e-05	1	1.47045316e+04	1.01485515e+00	6.87000000e-05	1	1.47722729e+04	1.02347718e+00	6.80000000e-05	1	1.50511349e+04	1.48426465e+04	1.83705743e+02	1.06062560e+02	1.46589407e+04	1.50263522e+04
4.05741974e+02	1.00064867e+00	6.82000000e-05	1	1.46722679e+04	1.01236369e+00	6.87000000e-05	1	1.47360072e+04	1.02112499e+00	6.80000000e-05	1	1.50165439e+04	1.48082730e+04	1.83161848e+02	1.05748542e+02	1.46251112e+04	1.49914348e+04
4.06334991e+02	9.97166732e-01	6.82000000e-05	1	1.46212131e+04	1.00860415e+00	6.87000000e-05	1	1.46812831e+04	1.01801481e+00	6.80000000e-05	1	1.49708061e+04	1.47577674e+04	1.86925652e+02	1.07921575e+02	1.45708418e+04	1.49446931e+04
4.06927948e+02	9.94319154e-01	6.82000000e-05	1	1.45794597e+04	1.00583060e+00	6.87000000e-05	1	1.46409112e+04	1.01565713e+00	6.80000000e-05	1	1.49361343e+04	1.47188351e+04	1.90678459e+02	1.10088260e+02	1.45281566e+04	1.49095135e+04
4.07520905e+02	9.92360028e-01	6.82000000e-05	1	1.45507335e+04	1.00372879e+00	6.87000000e-05	1	1.46103172e+04	1.01349725e+00	6.80000000e-05	1	1.49043713e+04	1.46884740e+04	1.89331132e+02	1.09310380e+02	1.44991429e+04	1.48778052e+04
4.08113800e+02	9.91302516e-01	6.82000000e-05	1	1.45352275e+04	1.00282948e+00	6.87000000e-05	1	1.45972267e+04	1.01275436e+00	6.80000000e-05	1	1.48934464e+04	1.46753002e+04	1.91446596e+02	1.10531744e+02	1.44838536e+04	1.48667468e+04
4.08706696e+02	9.88991942e-01	6.82000000e-05	1	1.45013481e+04	1.00040167e+00	6.87000000e-05	1	1.45618874e+04	1.01002575e+00	6.80000000e-05	1	1.48533198e+04	1.46388518e+04	1.88185174e+02	1.08648761e+02	1.44506666e+04	1.48270370e+04
4.09299561e+02	9.86672973e-01	6.82000000e-05	1	1.44673456e+04	9.98151869e-01	6.87000000e-05	1	1.45291393e+04	1.00769439e+00	6.80000000e-05	1	1.48190352e+04	1.46051734e+04	1.87769193e+02	1.08408594e+02	1.44174042e+04	1.47929426e+04
4.09892365e+02	9.85022035e-01	6.82000000e-05	1	1.44431383e+04	9.96642702e-01	6.87000000e-05	1	1.45071718e+04	1.00552380e+00	6.80000000e-05	1	1.47871146e+04	1.45791416e+04	1.82933489e+02	1.05616699e+02	1.43962081e+04	1.47620751e+04
4.10485168e+02	9.82218403e-01	6.82000000e-05	1	1.44020294e+04	9.93986444e-01	6.87000000e-05	1	1.44685072e+04	1.00267499e+00	6.80000000e-05	1	1.47452205e+04	1.45385857e+04	1.82011770e+02	1.05084545e+02	1.43565739e+04	1.47205975e+04
4.11077942e+02	9.79270258e-01	6.82000000e-05	1	1.43588014e+04	9.91340774e-01	6.87000000e-05	1	1.44299967e+04	9.99586031e-01	6.80000000e-05	1	1.46997946e+04	1.44961976e+04	1.79877721e+02	1.03852451e+02	1.43163199e+04	1.46760753e+04
4.11670654e+02	9.76562653e-01	6.82000000e-05	1	1.43191005e+04	9.88822854e-01	6.87000000e-05	1	1.43933458e+04	9.96951296e-01	6.80000000e-05	1	1.46610485e+04	1.44578316e+04	1.79863618e+02	1.03844308e+02	1.42779680e+04	1.46376952e+04
4.12263367e+02	9.74224779e-01	6.82000000e-05	1	1.42848208e+04	9.85728176e-01	6.87000000e-05	1	1.43482995e+04	9.93755557e-01	6.80000000e-05	1	1.46140523e+04	1.44157242e+04	1.74665142e+02	1.00842967e+02	1.42410591e+04	1.45903894e+04
4.12856018e+02	9.72297139e-01	6.82000000e-05	1	1.42565563e+04	9.83496442e-01	6.87000000e-05	1	1.43158143e+04	9.91795801e-01	6.80000000e-05	1	1.45852324e+04	1.43858677e+04	1.75178757e+02	1.01139503e+02	1.42106889e+04	1.45610464e+04
4.13448669e+02	9.69010214e-01	6.82000000e-05	1	1.42083609e+04	9.79618543e-01	6.87000000e-05	1	1.42593674e+04	9.88233261e-01	6.80000000e-05	1	1.45328421e+04	1.43335235e+04	1.74488809e+02	1.00741161e+02	1.41590347e+04	1.45080123e+04
4.14041290e+02	9.66235671e-01	6.82000000e-05	1	1.41676785e+04	9.77683775e-01	6.87000000e-05	1	1.42312049e+04	9.86067230e-01	6.80000000e-05	1	1.45009887e+04	1.42999573e+04	1.76972035e+02	1.02174852e+02	1.41229853e+04	1.44769294e+04
4.14633850e+02	9.63146910e-01	6.82000000e-05	1	1.41223887e+04	9.74539982e-01	6.87000000e-05	1	1.41854437e+04	9.83431205e-01	6.80000000e-05	1	1.44622236e+04	1.42566853e+04	1.80771865e+02	1.04368685e+02	1.40759135e+04	1.44374572e+04
4.15226410e+02	9.60207847e-01	6.82000000e-05	1	1.40792939e+04	9.71682156e-01	6.87000000e-05	1	1.41438451e+04	9.80412018e-01	6.80000000e-05	1	1.44178238e+04	1.42136543e+04	1.79737610e+02	1.03771558e+02	1.40339167e+04	1.43933919e+04
4.15818909e+02	9.55650821e-01	6.82000000e-05	1	1.40124754e+04	9.67236832e-01	6.87000000e-05	1	1.40791387e+04	9.75860754e-01	6.80000000e-05	1	1.43508934e+04	1.41475025e+04	1.79267673e+02	1.03500239e+02	1.39682348e+04	1.43267702e+04
4.16411407e+02	9.52194559e-01	6.82000000e-05	1	1.39617970e+04	9.63820832e-01	6.87000000e-05	1	1.40294153e+04	9.72522577e-01	6.80000000e-05	1	1.43018026e+04	1.40976717e+04	1.79986504e+02	1.03915256e+02	1.39176852e+04	1.42776582e+04
