Wavelength [nm],Intensity,Intensity (baselined),Intensity (normalised)
728.209,198.49756,-20.14347872500005,-4.662898704238269e-05
728.782,213.9292,-4.711838725000035,-1.0907166028931433e-05
729.355,222.50022,3.859181274999969,8.93339805516532e-06
729.928,209.33147,-9.309568725000048,-2.1550188295403143e-05
730.501,208.07668,-10.564358725000034,-2.445482991414671e-05
731.074,198.63718,-20.003858725000043,-4.63057886882286e-05
731.647,213.89057,-4.750468725000047,-1.099658840696449e-05
732.22,196.59958,-22.04145872500004,-5.102251241279761e-05
732.793,200.7787,-17.862338725000058,-4.134850649808384e-05
733.367,205.87217,-12.768868725000033,-2.9557924053354422e-05
733.94,212.36785,-6.27318872500004,-1.4521445861752328e-05
734.513,221.13255,2.491511274999965,5.7674569792027544e-06
735.086,227.8419,9.200861274999966,2.12985476355814e-05
735.659,209.45752,-9.183518725000056,-2.1258402358280115e-05
736.232,216.55125,-2.0897887250000338,-4.8375324197803755e-06
736.805,212.96457,-5.676468725000035,-1.3140132855801775e-05
737.378,211.76211,-6.878928725000037,-1.592363874991508e-05
737.951,202.64313,-15.99790872500003,-3.703264410418988e-05
738.524,218.28044,-0.3605987250000453,-8.347293685007126e-07
739.097,224.66785,6.026811274999943,1.3951120791270253e-05
739.67,212.16025,-6.480788725000053,-1.5002007230627765e-05
740.243,189.16018,-29.480858725000047,-6.824355406795995e-05
740.817,195.01112,-23.62991872500004,-5.469954763439601e-05
741.39,200.97273,-17.66830872500003,-4.089935754623939e-05
741.963,193.00414,-25.636898725000037,-5.934539087189871e-05
742.536,205.44987,-13.19116872500004,-3.0535482175108216e-05
743.109,230.65943,12.018391274999942,2.78206867186619e-05
743.682,210.56226,-8.078778725000035,-1.870110290427517e-05
744.255,235.37023,16.72919127499995,3.8725448262487845e-05
744.828,221.7749,3.1338612749999584,7.254396262907542e-06
745.401,213.97463,-4.666408725000053,-1.0802002719740676e-05
745.974,214.14867,-4.492368725000034,-1.0399127475814448e-05
746.547,221.5291,2.8880612749999557,6.685407898410547e-06
747.12,210.29167,-8.349368725000033,-1.932747622221349e-05
747.693,235.57802,16.936981274999965,3.920644945149858e-05
748.267,208.95528,-9.685758725000056,-2.2421009014850367e-05
748.84,202.15359,-16.487448725000036,-3.816585225698019e-05
749.413,221.26556,2.6245212749999496,6.075354222334307e-06
749.986,236.5093,17.868261274999952,4.136221627041131e-05
750.559,212.26273,-6.378308725000039,-1.476478213870889e-05
751.132,227.37911,8.738071274999953,2.0227261528154352e-05
751.705,228.97926,10.338221274999967,2.393135726228724e-05
752.278,221.91674,3.2757012749999603,7.582733568116061e-06
752.851,201.68091,-16.960128725000033,-3.9260032159870484e-05
753.424,191.74761,-26.893428725000035,-6.225406031714444e-05
753.997,217.86604,-0.7749987250000459,-1.794000231997671e-06
754.57,222.60787,3.9668312749999473,9.18259088444965e-06
755.143,217.47198,-1.169058725000042,-2.7061871925903525e-06
755.717,208.777,-9.864038725000057,-2.2833699192321984e-05
756.29,222.85372,4.212681274999966,9.751694991087548e-06
756.863,190.67838,-27.96265872500004,-6.472915970270635e-05
757.436,196.21721,-22.42382872500005,-5.190763886085587e-05
758.009,201.60213,-17.038908725000056,-3.9442395477018923e-05
758.582,219.39542,0.7543812749999574,1.7462740759535346e-06
759.155,223.99328,5.352241274999955,1.2389597271991462e-05
759.728,218.49663,-0.14440872500003366,-3.3428349982450996e-07
760.301,203.32375,-15.317288725000054,-3.545711578586634e-05
760.874,215.63321,-3.007828725000053,-6.962650719791874e-06
761.447,219.10596,0.46492127499996627,1.0762196740524226e-06
762.02,219.56191,0.9208712749999677,2.131672256608984e-06
762.593,189.04807,-29.59296872500005,-6.850307109620957e-05
763.167,194.46331,-24.177728725000037,-5.596764167815148e-05
763.74,207.56477,-11.076268725000034,-2.5639821100760433e-05
764.313,210.18638,-8.45465872500003,-1.9571206022448992e-05
764.886,196.12413,-22.516908725000036,-5.212310443029188e-05
765.459,206.45997,-12.181068725000046,-2.8197259445334395e-05
766.032,217.83747,-0.8035687250000478,-1.860135291288477e-06
766.605,219.47133,0.8302912749999507,1.9219937942161977e-06
767.178,218.14884,-0.49219872500003703,-1.1393626832598622e-06
767.751,210.66293,-7.978108725000055,-1.8468067677855724e-05
768.324,212.69104,-5.949998725000057,-1.3773311811623068e-05
768.897,214.2072,-4.433838725000044,-1.0263639725716795e-05
769.47,205.75967,-12.881368725000044,-2.9818343870302826e-05
770.043,195.36728,-23.27375872500005,-5.387509321657973e-05
770.617,197.89447,-20.74656872500003,-4.8025045597079506e-05
771.19,211.98215,-6.658888725000054,-1.5414280736392265e-05
771.763,205.35348,-13.287558725000054,-3.0758609874269615e-05
772.336,197.55157,-21.089468725000046,-4.881880519913819e-05
772.909,191.36391,-27.27712872500004,-6.314226550614973e-05
773.482,191.50278,-27.138258725000043,-6.282080328410865e-05
774.055,204.15226,-14.488778725000031,-3.353924536328939e-05
774.628,208.3316,-10.309438725000035,-2.3864730183155775e-05
775.201,197.11349,-21.52754872500003,-4.983289154054923e-05
775.774,199.3721,-19.268938725000055,-4.4604564404924613e-05
776.347,210.41411,-8.22692872500005,-1.9044046867661003e-05
776.92,209.24072,-9.400318725000034,-2.17602602810748e-05
777.493,212.43156,-6.209478725000054,-1.437396722586097e-05
778.067,213.756,-4.885038725000044,-1.1308096804891088e-05
778.64,217.65713,-0.9839087250000489,-2.277594044963772e-06
779.213,219.54467,0.9036312749999524,2.0917643664383706e-06
779.786,209.59337,-9.047668725000051,-2.094393096154733e-05
780.359,208.58672,-10.05431872500003,-2.3274167483601364e-05
780.932,210.65237,-7.988668725000053,-1.8492512418006605e-05
781.505,209.64927,-8.991768725000043,-2.0814531248059182e-05
782.078,222.06587,3.4248312749999457,7.927946077462796e-06
782.651,210.96862,-7.672418725000057,-1.7760443377029508e-05
783.224,207.06739,-11.573648725000055,-2.6791177621238564e-05
783.797,238.06175,19.420711274999945,4.4955894002158035e-05
784.37,228.80692,10.165881274999947,2.353241725115045e-05
784.943,209.58097,-9.060068725000036,-2.097263501248205e-05
785.516,192.78972,-25.851318725000056,-5.984173946878828e-05
786.09,207.79345,-10.847588725000037,-2.5110462845295953e-05
786.663,216.34202,-2.299018725000053,-5.321866982448056e-06
787.236,209.66041,-8.980628725000031,-2.0788743899074222e-05
787.809,229.6355,10.994461274999964,2.5450449712724595e-05
788.382,220.07907,1.4380312749999575,3.328816368013609e-06
788.955,224.66624,6.025201274999944,1.3947393894334371e-05
789.528,207.02254,-11.618498725000052,-2.689499832159531e-05
790.101,196.9112,-21.729838725000036,-5.030116109406468e-05
790.674,213.65145,-4.989588725000033,-1.1550113621441755e-05
791.247,193.03781,-25.603228725000037,-5.926745011423958e-05
791.82,243.06648,24.42544127499997,5.654105729527857e-05
792.393,215.12622,-3.5148187250000547,-8.136252879744393e-06
792.966,217.09373,-1.5473087250000503,-3.5817764882412507e-06
793.54,205.60635,-13.034688725000052,-3.017325557105418e-05
794.113,215.30093,-3.34010872500005,-7.731826691130596e-06
794.686,215.37834,-3.2626987250000354,-7.552634708641905e-06
795.259,201.27188,-17.369158725000034,-4.0206872317438444e-05
795.832,220.60218,1.9611412749999602,4.539733794181311e-06
796.405,218.2753,-0.3657387250000568,-8.466276605817583e-07
796.978,218.47322,-0.16781872500004624,-3.884739701779748e-07
797.551,209.91486,-8.72617872500004,-2.0199732144207444e-05
798.124,215.47604,-3.164998725000032,-7.326474565389839e-06
798.697,224.55168,5.910641274999961,1.3682205501182356e-05
799.27,211.91703,-6.724008725000033,-1.5565023300656022e-05
799.843,196.48118,-22.15985872500005,-5.129658980236819e-05
800.416,221.47191,2.8308712749999643,6.553022037688098e-06
800.99,215.6693,-2.9717387250000513,-6.879108042514831e-06
801.563,219.70451,1.063471274999955,2.4617688423586318e-06
802.136,225.66315,7.022111274999958,1.62550838473478e-05
802.709,229.34807,10.707031274999963,2.4785094441742618e-05
803.282,230.48617,11.845131274999943,2.741961705213323e-05
803.855,236.02639,17.385351274999948,4.0244355525499824e-05
804.428,221.36027,2.71923127499997,6.294592985562628e-06
805.001,226.96005,8.319011274999951,1.9257203497128682e-05
805.574,239.08175,20.440711274999956,4.731703367582335e-05
806.147,223.07526,4.434221274999942,1.0264525268836324e-05
806.72,212.88314,-5.757898725000047,-1.3328630506416081e-05
807.293,231.38738,12.746341274999963,2.9505776547529252e-05
807.866,226.1469,7.505861274999944,1.7374889060225793e-05
808.44,230.30114,11.66010127499996,2.6991301685644747e-05
809.013,233.37802,14.736981274999948,3.411379525339694e-05
809.586,229.28478,10.643741274999968,2.4638588039834518e-05
810.159,222.9753,4.33426127499996,1.0033133580817169e-05
810.732,216.20383,-2.4372087250000334,-5.641755111373311e-06
811.305,230.44443,11.803391274999967,2.732299551293839e-05
811.878,235.94306,17.30202127499996,4.005145967353266e-05
812.451,232.07695,13.435911274999967,3.110202270906786e-05
813.024,229.73396,11.092921274999952,2.567836913651779e-05
813.597,231.3271,12.686061274999958,2.936623782250125e-05
814.17,236.57196,17.930921274999946,4.1507264321344496e-05
814.743,229.67064,11.029601274999948,2.5531793289325146e-05
815.316,229.67164,11.030601274999952,2.5534108132142475e-05
815.89,240.56892,21.927881274999947,5.07595984684555e-05
816.463,235.2872,16.64616127499997,3.85332468633659e-05
817.036,228.66645,10.025411274999954,2.320725128060168e-05
817.609,230.97843,12.337391274999959,2.8559121577386673e-05
818.182,232.18021,13.539171274999944,3.134105337838416e-05
818.755,213.78832,-4.852718725000045,-1.1233281085035345e-05
819.328,226.94471,8.303671274999942,1.9221693808310992e-05
819.901,251.30197,32.66093127499997,7.56049221688803e-05
820.474,237.66353,19.022491274999965,4.4034077295445346e-05
821.047,230.05271,11.411671274999946,2.641622528453818e-05
821.62,244.49734,25.856301274999964,5.98532732888675e-05
822.193,228.8406,10.199561274999951,2.3610381157237763e-05
822.766,242.0476,23.406561274999945,5.418251024556862e-05
823.34,244.14525,25.50421127499996,5.9038240281317676e-05
823.913,236.35789,17.716851274999954,4.101172591944105e-05
824.486,227.22304,8.582001274999953,1.9865984009655388e-05
825.059,235.45855,16.81751127499996,3.892989518011347e-05
825.632,256.70996,38.06892127499998,8.812356897651283e-05
826.205,208.94155,-9.699488725000037,-2.245279180673211e-05
826.778,243.78659,25.145551274999946,5.820799875645804e-05
827.351,237.4559,18.81486127499997,4.355344648128543e-05
827.924,235.70546,17.064421274999944,3.950145302013765e-05
828.497,240.3134,21.672361274999957,5.0168109831774194e-05
829.07,211.29712,-7.343918725000037,-1.70000175115402e-05
829.643,237.38272,18.741681274999962,4.3384046283914015e-05
830.216,229.82617,11.185131274999947,2.5891820792702753e-05
830.79,229.72219,11.081151274999968,2.565112343655798e-05
831.363,223.35756,4.7165212749999625,1.0918005396165502e-05
831.936,204.93867,-13.702368725000042,-3.171882982332165e-05
832.509,245.47768,26.83664127499995,6.212260629639788e-05
833.082,233.57324,14.932201274999954,3.4565698868193946e-05
833.655,223.04659,4.405551274999965,1.0198158725263845e-05
834.228,219.55256,0.9115212749999557,2.1100284762670243e-06
834.801,223.7911,5.150061274999956,1.1921582351185928e-05
835.374,219.91949,1.2784512749999521,2.959413751225845e-06
835.947,209.19939,-9.44164872500005,-2.185593273471463e-05
836.52,215.91295,-2.728088725000049,-6.315096590075072e-06
837.093,222.01519,3.374151274999946,7.810629843481074e-06
837.666,237.09942,18.458381274999965,4.2728251313767575e-05
838.239,237.25053,18.609491274999954,4.307804721189261e-05
838.813,229.96253,11.321491274999943,2.620747275927235e-05
839.386,214.04231,-4.598728725000058,-1.0645334157864543e-05
839.959,217.708,-0.9330387250000456,-2.1598379908467513e-06
840.532,226.36983,7.728791274999963,1.7890936969490744e-05
841.105,207.72139,-10.91964872500003,-2.5277270418711937e-05
841.678,196.69355,-21.947488725000056,-5.080498663325419e-05
842.251,211.99551,-6.645528725000048,-1.5383354436352868e-05
842.824,212.66722,-5.973818725000058,-1.3828451367531606e-05
843.397,204.41621,-14.224828725000037,-3.2928242601658076e-05
843.97,221.52275,2.881711274999958,6.670708646520578e-06
844.543,229.91014,11.269101274999969,2.6086198144073073e-05
845.116,225.52879,6.8877512749999426,1.5944061566412797e-05
845.689,205.16756,-13.473478725000035,-3.118898545086551e-05
846.263,193.59837,-25.042668725000055,-5.796984182456334e-05
846.836,212.11181,-6.529228725000053,-1.511413821669869e-05
847.409,218.7743,0.13326127499996687,3.0847890526043364e-07
847.982,199.83847,-18.802568725000043,-4.352499116021157e-05
848.555,196.62594,-22.01509872500003,-5.096149315613306e-05
849.128,226.52634,7.885301274999961,1.825323301882932e-05
849.701,231.09496,12.453921274999942,2.8828870210888804e-05
850.274,207.40155,-11.239488725000058,-2.6017649745403282e-05
850.847,213.09146,-5.549578725000032,-1.284640245071217e-05
851.42,240.87708,22.236041274999963,5.147294043104053e-05
851.993,229.81015,11.169111274999949,2.585473701076931e-05
852.566,235.99187,17.350831274999962,4.016444715144601e-05
853.139,212.03064,-6.610398725000039,-1.5302034008180434e-05
853.713,225.62367,6.98263127499996,1.6163693852920057e-05
854.286,230.37457,11.733531274999962,2.716128059372048e-05
854.859,199.61593,-19.025108725000052,-4.404013628077774e-05
855.432,229.95026,11.309221274999942,2.6179069637903846e-05
856.005,231.56533,12.924291274999945,2.991770282687111e-05
856.578,233.53095,14.889911274999946,3.446780416544951e-05
857.151,214.25603,-4.385008725000034,-1.0150605950947091e-05
857.724,222.15482,3.513781274999957,8.13385134606334e-06
858.297,219.41143,0.7703912749999517,1.7833347094587973e-06
858.87,235.6315,16.990461274999944,3.933024724536875e-05
859.443,219.08456,0.4435212749999664,1.0266820377617984e-06
860.016,225.04325,6.4022112749999565,1.4820112784891805e-05
860.589,218.705,0.06396127499996851,1.4806029802023682e-07
861.163,225.81868,7.1776412749999565,1.661511135072541e-05
861.736,222.58301,3.9419712749999576,9.125043892011126e-06
862.309,231.58724,12.946201274999964,2.996842103299861e-05
862.882,229.95489,11.313851274999962,2.6189787360148078e-05
863.455,231.65634,13.015301274999956,3.012837667167533e-05
864.028,230.0953,11.454261274999965,2.6514814440127834e-05
864.601,220.3621,1.721061274999954,3.983986330599373e-06
865.174,223.91704,5.276001274999942,1.2213113655599038e-05
865.747,231.29744,12.65640127499995,2.929757958453956e-05
866.32,236.50838,17.867341274999944,4.136008661501935e-05
866.893,237.76727,19.126231274999952,4.427421908931398e-05
867.466,229.74917,11.108131274999948,2.57135778957692e-05
868.039,215.58724,-3.0537987250000356,-7.0690640441039845e-06
868.613,214.02711,-4.613928725000051,-1.0680519768687774e-05
869.186,232.03812,13.397081274999948,3.1012137362471326e-05
869.759,217.21794,-1.4230987250000453,-3.2942498619020567e-06
870.332,223.07471,4.433671274999966,1.0263252105286855e-05
870.905,223.7773,5.136261274999953,1.1889637520306918e-05
871.478,214.92026,-3.720778725000031,-8.613017906399342e-06
872.051,241.90387,23.262831274999968,5.384979788743543e-05
872.624,223.76892,5.1278812749999645,1.1870239137497813e-05
873.197,212.94165,-5.699388725000034,-1.3193189053174722e-05
873.77,229.97008,11.329041274999952,2.622494982254313e-05
874.343,208.91369,-9.727348725000041,-2.2517283327622626e-05
874.916,227.05554,8.414501274999964,1.9478247837754495e-05
875.489,211.04724,-7.593798725000056,-1.7578450434731892e-05
876.063,213.01722,-5.623818725000035,-1.3018256381469934e-05
876.636,240.39787,21.756831274999968,5.0363644604553144e-05
877.209,218.31671,-0.3243287250000435,-7.507700195165515e-07
877.782,231.01112,12.370081274999961,2.863479378908483e-05
878.355,229.67073,11.029691274999948,2.5532001625178703e-05
878.928,233.59981,14.958771274999947,3.4627204241850096e-05
879.501,218.50703,-0.1340087250000579,-3.1020913452444935e-07
880.074,229.14269,10.501651274999944,2.4309672023921615e-05
880.647,229.43108,10.790041274999965,2.4977249544008265e-05
881.22,225.92702,7.285981274999955,1.6865901421553736e-05
881.793,215.65479,-2.9862487250000527,-6.912696411794131e-06
882.366,223.70592,5.064881274999948,1.1724404040006684e-05
882.939,214.36968,-4.271358725000056,-9.887524064758846e-06
883.513,234.2228,15.581761274999963,3.606932816861164e-05
884.086,235.65518,17.014141274999957,3.938506272328289e-05
884.659,220.92097,2.279931274999967,5.277682535914424e-06
885.232,225.61432,6.973281274999948,1.6142050072578095e-05
885.805,226.74109,8.10005127499997,1.875034551384858e-05
886.378,210.95339,-7.687648725000031,-1.7795698433137214e-05
886.951,223.35294,4.711901274999946,1.0907310822349449e-05
887.524,221.41995,2.778911274999956,6.432742804900189e-06
888.097,211.42485,-7.216188725000052,-1.6704342638484088e-05
888.67,219.67003,1.028991274999953,2.381953062017471e-06
889.243,222.96025,4.319211274999958,9.998295196416514e-06
889.816,209.03072,-9.610318725000042,-2.2246377272711793e-05
890.389,227.90541,9.264371274999945,2.1445563302909277e-05
890.962,225.92734,7.286301274999943,1.686664217125525e-05
891.536,230.98439,12.343351274999947,2.8572918040577864e-05
892.109,208.7098,-9.931238725000043,-2.298925662964578e-05
892.682,219.47528,0.8342412749999539,1.931137423344615e-06
893.255,224.39102,5.7499812749999535,1.3310302854151884e-05
893.828,219.2345,0.593461274999953,1.373769569790565e-06
894.401,210.03316,-8.607878725000035,-1.9925886238918606e-05
894.974,235.61946,16.97842127499996,3.930237653784826e-05
895.547,217.21026,-1.4307787250000388,-3.312027854739051e-06
896.12,218.21868,-0.4223587250000378,-9.77694060898311e-07
896.693,223.02259,4.381551274999964,1.014260249764819e-05
897.266,231.56926,12.92822127499997,2.992680015914323e-05
897.839,212.32206,-6.318978725000051,-1.4627442514357386e-05
898.412,229.25071,10.609671274999954,2.4559721345048428e-05
898.986,218.43792,-0.2031187250000528,-4.701879216293476e-07
899.559,231.92895,13.287911274999942,3.07594259721046e-05
900.132,224.1452,5.5041612749999445,1.2741268192798528e-05
900.705,211.66912,-6.971918725000052,-1.6138895983497597e-05
901.278,202.89478,-15.746258725000047,-3.645011390921161e-05
901.851,219.91854,1.2775012749999632,2.957214650549417e-06
902.424,233.71613,15.075091274999949,3.489646675836063e-05
902.997,225.42011,6.77907127499995,1.5692484449026594e-05
903.57,215.71882,-2.92221872500005,-6.764477026201195e-06
904.143,217.28633,-1.3547087250000516,-3.135937761625631e-06
904.716,220.96176,2.320721274999954,5.3721049744328315e-06
905.289,223.16205,4.52101127499995,1.046543047695145e-05
905.862,209.1712,-9.469838725000045,-2.192118815373484e-05
906.436,213.84446,-4.796578725000046,-1.1103325809271062e-05
907.009,209.27684,-9.364198725000051,-2.1676648158513285e-05
907.582,202.80625,-15.834788725000038,-3.6655046943828836e-05
908.155,203.28943,-15.351608725000034,-3.553656119135667e-05
908.728,206.9038,-11.737238725000054,-2.7169862757723763e-05
909.301,225.01988,6.378841274999957,1.4766014908251061e-05
909.874,235.90945,17.26841127499995,3.997365780644255e-05
910.447,224.42925,5.788211274999952,1.3398799295057983e-05
911.02,224.07288,5.431841274999954,1.2573858760250046e-05
911.593,241.14322,22.50218127499997,5.20890126984418e-05
912.166,210.95903,-7.682008725000031,-1.7782642719647537e-05
912.739,227.29747,8.65643127499996,2.0038277760548452e-05
913.312,226.53284,7.891801274999949,1.8268279497141867e-05
913.886,219.3636,0.722561274999947,1.6726157775064226e-06
914.459,209.07305,-9.567988725000049,-2.21483899762547e-05
915.032,238.12295,19.48191127499996,4.5097562382577985e-05
915.605,216.93667,-1.7043687250000517,-3.945345701129362e-06
916.178,209.25568,-9.385358725000032,-2.1725630232527708e-05
916.751,213.32684,-5.31419872500004,-1.2301534748371663e-05
917.324,220.98789,2.346851274999949,5.432591817249364e-06
917.897,237.62593,18.984891274999967,4.394703920551416e-05
918.47,214.18563,-4.455408725000041,-1.0313570885286356e-05
919.043,221.20525,2.5642112749999626,5.9357460520218335e-06
919.616,221.64155,3.000511274999951,6.945711973218049e-06
920.189,231.43408,12.79304127499995,2.9613879707098016e-05
920.762,242.18342,23.54238127499997,5.449691219701693e-05
921.336,246.46021,27.819171274999945,6.439700880969822e-05
921.909,235.12007,16.479031274999954,3.814636718330736e-05
922.482,223.6617,5.020661274999952,1.1622041690624851e-05
923.055,238.43822,19.797181274999957,4.582736287759412e-05
923.628,224.90929,6.268251274999955,1.4510016441083758e-05
924.201,231.73352,13.092481274999955,3.0307036240315998e-05
924.774,242.51682,23.87578127499995,5.526868079231102e-05
925.347,236.69676,18.055721274999968,4.1796156704945946e-05
925.92,195.89003,-22.751008725000048,-5.266500913382626e-05
926.493,212.98959,-5.651448725000051,-1.3082215488512494e-05
927.066,222.07055,3.4295112749999532,7.938779541847866e-06
927.639,233.09302,14.451981274999952,3.345406505046105e-05
928.212,222.96568,4.324641274999948,1.0010864792914532e-05
928.786,243.0076,24.366561274999953,5.6404759350194795e-05
929.359,231.40106,12.760021274999957,2.953744359727016e-05
929.932,221.29734,2.6563012749999473,6.1489199270686966e-06
930.505,243.67029,25.02925127499995,5.793878253680386e-05
931.078,217.50706,-1.1339787250000484,-2.62498250655882e-06
931.651,214.31982,-4.321218725000051,-1.0002942127630356e-05
932.224,234.82311,16.18207127499997,3.745895146027637e-05
932.797,219.56127,0.9202312749999635,2.13019075720589e-06
933.37,206.23316,-12.407878725000046,-2.8722288944730498e-05
933.943,230.73099,12.089951274999947,2.7986336870669254e-05
934.516,230.63144,11.990401274999954,2.775589426820517e-05
935.089,216.59806,-2.04297872500004,-4.7291746275016925e-06
935.662,218.43003,-0.21100872500005607,-4.884520314580014e-07
936.236,217.25083,-1.3902087250000363,-3.218114681640417e-06
936.809,229.71689,11.075851274999962,2.5638854769626178e-05
937.382,221.60826,2.9672212749999574,6.868650855829516e-06
937.955,223.46755,4.826511274999945,1.1172614957642367e-05
938.528,225.55894,6.917901274999963,1.601385407735501e-05
939.101,245.33841,26.697371274999966,6.180021813722992e-05
939.674,238.78552,20.144481274999947,4.663130778804895e-05
940.247,238.86739,20.226351274999956,4.682082396950287e-05
940.82,221.62729,2.986251274999944,6.912702314643064e-06
941.393,227.83171,9.190671274999943,2.1274959387272865e-05
941.966,204.16943,-14.471608725000038,-3.349949951211604e-05
942.539,229.54928,10.908241274999966,2.5250863965015365e-05
943.112,216.57983,-2.061208725000057,-4.771374212061455e-06
943.685,225.88693,7.245891274999963,1.677309937300744e-05
944.259,215.87893,-2.762108725000047,-6.393847542720258e-06
944.832,255.6329,36.99186127499996,8.563034437169128e-05
945.405,225.11926,6.478221274999953,1.4996063987436206e-05
945.978,227.6947,9.053661274999968,2.095780277287206e-05
946.551,226.56288,7.921841274999963,1.833781737537416e-05
947.124,224.72971,6.088671274999967,1.4094316967949657e-05
947.697,237.19549,18.554451274999963,4.295063826322739e-05
948.27,220.89859,2.257551274999969,5.225876353662831e-06
948.843,221.92711,3.286071274999955,7.606738488131646e-06
949.416,221.20671,2.565671274999943,5.939125722535074e-06
949.989,218.57878,-0.06225872500004925,-1.441191623817974e-07
950.562,220.40167,1.7606312749999518,4.0755846608806765e-06
951.135,220.84863,2.20759127499997,5.110226806509581e-06
951.709,209.25355,-9.387488725000054,-2.1730560847728648e-05
952.282,208.81032,-9.830718725000054,-2.2756568629648908e-05
952.855,203.08306,-15.557978725000055,-3.601427530356683e-05
953.428,216.68576,-1.9552787250000563,-4.526162912422861e-06
954.001,215.7368,-2.904238725000056,-6.7228561523458146e-06
954.574,212.60268,-6.038358725000052,-1.3977851322961353e-05
955.147,222.34953,3.7084912749999432,8.584574391023473e-06
955.72,225.06996,6.428921274999965,1.4881942236542411e-05
956.293,233.44425,14.803211274999967,3.426710729318801e-05
956.866,218.89024,0.2492012749999617,5.768617815003763e-07
957.439,207.46148,-11.17955872500005,-2.587892121536134e-05
958.012,225.64685,7.005811274999957,1.62173519094255e-05
958.585,245.61646,26.975421274999945,6.24438601825854e-05
959.159,191.868,-26.77303872500005,-6.197537639036746e-05
959.732,206.26537,-12.375668725000054,-2.8647727857584675e-05
960.305,249.34997,30.70893127499997,7.108634898947378e-05
960.878,235.72348,17.08244127499995,3.954316648770576e-05
961.451,211.32294,-7.3180987250000555,-1.6940248269997067e-05
962.024,209.59166,-9.049378725000054,-2.094788934276495e-05
962.597,235.89961,17.25857127499995,3.995087975312014e-05
963.17,224.49074,5.849701274999944,1.3541138979894904e-05
963.743,221.67896,3.0379212749999454,7.032310243013936e-06
964.316,225.85613,7.215091274999963,1.6701802214234018e-05
964.889,220.11305,1.472011274999943,3.4074747269460723e-06
965.462,230.04348,11.402441274999944,2.639485928533432e-05
966.035,233.15591,14.514871274999962,3.359964551524226e-05
966.609,228.33924,9.698201274999946,2.244981156234674e-05
967.182,224.7114,6.070361274999954,1.4051932195964517e-05
967.755,225.63384,6.992801274999948,1.6187235804372162e-05
968.328,231.5003,12.859261274999966,2.9767168598460908e-05
968.901,238.71825,20.077211274999968,4.647558831172795e-05
969.474,209.04846,-9.592578725000038,-2.2205311961132547e-05
970.047,215.98847,-2.6525687250000374,-6.1402796605111215e-06
970.62,221.87846,3.237421274999946,7.494121385069059e-06
971.193,211.40059,-7.24044872500005,-1.6760500725232242e-05
971.766,213.55797,-5.083068725000032,-1.1766505128004725e-05
972.339,212.1534,-6.487638725000039,-1.5017863903926366e-05
972.912,229.96398,11.322941274999948,2.6210829281357476e-05
973.485,202.60234,-16.038698725000046,-3.7127066542708354e-05
974.059,229.43322,10.792181274999962,2.4982203307637323e-05
974.632,211.67757,-6.963468725000041,-1.611933556169123e-05
975.205,241.72992,23.08888127499995,5.344713097936276e-05
975.778,230.87459,12.233551274999968,2.8318748299236298e-05
976.351,227.22785,8.586811274999945,1.9877118403606675e-05
976.924,220.55457,1.9135312749999684,4.429524127648777e-06
977.497,230.35847,11.717431274999967,2.7124011624361656e-05
978.07,241.08353,22.442491274999952,5.1950839730675995e-05
978.643,227.57881,8.93777127499996,2.0689535638772955e-05
979.216,223.75871,5.117671274999964,1.1846604592332986e-05
979.789,229.63764,10.99660127499996,2.5455403476353652e-05
980.362,231.48731,12.846271274999964,2.973709879026393e-05
980.935,232.27353,13.63249127499995,3.155707451009637e-05
981.509,239.93692,21.295881274999942,4.929661780790994e-05
982.082,234.99195,16.35091127499996,3.7849789521552475e-05
982.655,226.69746,8.056421274999963,1.8649348921728936e-05
983.228,218.04511,-0.59592872500005,-1.379481328700383e-06
983.801,232.80644,14.165401274999965,3.279067739587383e-05
984.374,234.37376,15.73272127499996,3.64187768403141e-05
984.947,227.77737,9.136331274999947,2.1149170828579767e-05
985.52,215.98753,-2.6535087250000515,-6.142455612759434e-06
986.093,233.80491,15.163871274999963,3.510197850368224e-05
986.666,224.91505,6.274011274999964,1.4523349935711536e-05
987.239,245.78367,27.142631274999957,6.283092505006932e-05
987.812,224.60404,5.963001274999954,1.3803410671097158e-05
988.385,248.51195,29.87091127499997,6.91464644117042e-05
988.958,233.66848,15.027441274999944,3.4786164498115374e-05
989.532,246.75051,28.109471274999947,6.506900767956591e-05
990.105,239.39173,20.75069127499995,4.803458865233586e-05
990.678,251.24668,32.605641274999954,7.54769345095107e-05
991.251,259.72343,41.082391274999964,9.509927836121882e-05
991.824,249.01458,30.37354127499995,7.030997385697315e-05
992.397,232.18969,13.548651274999969,3.13629980882924e-05
992.97,216.25336,-2.3876787250000575,-5.527100946631561e-06
993.543,222.83706,4.196021274999964,9.713129709751012e-06
994.116,251.1399,32.49886127499997,7.522975559347742e-05
994.689,253.81753,35.17649127499996,8.142804816641505e-05
995.262,241.58799,22.946951274999947,5.311858533830068e-05
995.835,244.04788,25.406841274999948,5.8812844036195304e-05
996.408,256.04911,37.40807127499994,8.659380510068754e-05
996.982,243.50739,24.866351274999943,5.756169464186259e-05
997.555,252.69782,34.05678127499996,7.883609551543489e-05
998.128,258.85856,40.21752127499997,9.309724025380422e-05
998.701,224.36018,5.71914127499997,1.3238913101665806e-05
999.274,251.9017,33.26066127499996,7.699320285171095e-05
