Wavelength_nm,Absorbance__trans_azobenzene_epsilons_-_Copy,Concentration_M__trans_azobenzene_epsilons_-_Copy,Path_length_cm__trans_azobenzene_epsilons_-_Copy,Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy,Absorbance__trans_azobenzene_epsilons,Concentration_M__trans_azobenzene_epsilons,Path_length_cm__trans_azobenzene_epsilons,Epsilon_M-1_cm-1__trans_azobenzene_epsilons,Absorbance__trans_azobenzene_epsilons_-_Copy__2,Concentration_M__trans_azobenzene_epsilons_-_Copy__2,Path_length_cm__trans_azobenzene_epsilons_-_Copy__2,Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy__2,Epsilon_mean_M-1_cm-1,Epsilon_SD_M-1_cm-1,Epsilon_SEM_M-1_cm-1,Epsilon_lower_nonnegative_M-1_cm-1,Epsilon_upper_nonnegative_M-1_cm-1
257.89999999999998,2710,1.01,1,2683.1683200000002,2710,1,1,2710,2710,0.98999999999999999,1,2737.37374,2710.1806799999999,27.103162000000001,15.648017899999999,2683.0775199999998,2737.2838499999998
258,2720,1.01,1,2693.0693099999999,2720,1,1,2720,2720,0.98999999999999999,1,2747.4747499999999,2720.1813499999998,27.2031736,15.7057596,2692.9781800000001,2747.3845299999998
258.10000000000002,2732,1.01,1,2704.9504999999999,2732,1,1,2732,2732,0.98999999999999999,1,2759.5959600000001,2732.1821500000001,27.323187600000001,15.7750497,2704.85896,2759.5053400000002
258.19999999999999,2740,1.01,1,2712.87129,2740,1,1,2740,2740,0.98999999999999999,1,2767.67677,2740.1826799999999,27.403196999999999,15.8212432,2712.7794899999999,2767.5858800000001
258.30000000000001,2750,1.01,1,2722.7722800000001,2750,1,1,2750,2750,0.98999999999999999,1,2777.7777799999999,2750.1833499999998,27.503208699999998,15.878984900000001,2722.6801399999999,2777.6865600000001
258.39999999999998,2760,1.01,1,2732.6732699999998,2760,1,1,2760,2760,0.98999999999999999,1,2787.8787900000002,2760.1840200000001,27.6032203,15.936726699999999,2732.5808000000002,2787.7872400000001
258.5,2770,1.01,1,2742.5742599999999,2770,1,1,2770,2770,0.98999999999999999,1,2797.9798000000001,2770.18469,27.703232,15.994468400000001,2742.4814500000002,2797.8879200000001
258.60000000000002,2780,1.01,1,2752.47525,2780,1,1,2780,2780,0.98999999999999999,1,2808.0808099999999,2780.1853500000002,27.803243699999999,16.052210200000001,2752.38211,2807.9886000000001
258.69999999999999,2791,1.01,1,2763.36634,2791,1,1,2791,2791,0.98999999999999999,1,2819.1919200000002,2791.1860900000001,27.913256499999999,16.1157261,2763.2728299999999,2819.0993400000002
258.80000000000001,2803,1.01,1,2775.2475199999999,2803,1,1,2803,2803,0.98999999999999999,1,2831.31313,2803.1868899999999,28.0332705,16.185016300000001,2775.1536099999998,2831.2201599999999
258.89999999999998,2811,1.01,1,2783.1683200000002,2811,1,1,2811,2811,0.98999999999999999,1,2839.3939399999999,2811.1874200000002,28.113279800000001,16.231209700000001,2783.0741400000002,2839.3006999999998
259,2822,1.01,1,2794.0594099999998,2822,1,1,2822,2822,0.98999999999999999,1,2850.5050500000002,2822.18815,28.223292699999998,16.2947256,2793.96486,2850.4114399999999
259.10000000000002,2834,1.01,1,2805.9405900000002,2834,1,1,2834,2834,0.98999999999999999,1,2862.62626,2834.1889500000002,28.343306699999999,16.364015699999999,2805.8456500000002,2862.53226
259.19999999999999,2846,1.01,1,2817.8217800000002,2846,1,1,2846,2846,0.98999999999999999,1,2874.7474699999998,2846.18975,28.463320700000001,16.433305799999999,2817.7264300000002,2874.6530699999998
259.30000000000001,2857,1.01,1,2828.7128699999998,2857,1,1,2857,2857,0.98999999999999999,1,2885.8585899999998,2857.19049,28.5733335,16.496821799999999,2828.61715,2885.7638200000001
259.39999999999998,2870,1.01,1,2841.5841599999999,2870,1,1,2870,2870,0.98999999999999999,1,2898.9899,2870.1913500000001,28.703348699999999,16.5718861,2841.4879999999998,2898.8946999999998
259.5,2881,1.01,1,2852.47525,2881,1,1,2881,2881,0.98999999999999999,1,2910.1010099999999,2881.19209,28.813361499999999,16.635401999999999,2852.3787200000002,2910.0054500000001
259.60000000000002,2892,1.01,1,2863.36634,2892,1,1,2892,2892,0.98999999999999999,1,2921.2121200000001,2892.1928200000002,28.923374299999999,16.698917999999999,2863.26944,2921.1161900000002
259.69999999999999,2904,1.01,1,2875.2475199999999,2904,1,1,2904,2904,0.98999999999999999,1,2933.3333299999999,2904.19362,29.0433883,16.768208099999999,2875.1502300000002,2933.2370099999998
